user_id,age,past_sessions,avg_cart_value,used_feature,spending
581,38,12,59.75285571096131,1,65.34776514235726
582,53,59,74.48978746545696,1,66.25530961814351
583,40,37,46.086316008243045,0,45.89410539995103
584,33,61,64.16736458586796,1,69.75476923796718
585,56,43,39.66156394674715,1,66.45292153677127
586,62,70,45.462997426889736,1,74.06022302611568
587,59,39,37.775540231518356,1,38.360502902026724
588,56,56,18.003004473942344,1,36.01122684828408
589,31,63,49.45199975122084,1,69.16148027531592
590,48,46,51.92677606396629,1,43.91446383069367
591,22,88,65.98791498142457,1,85.99572711764603
592,52,11,61.931573790039316,1,58.62696494689304
593,40,62,62.134293485584934,1,73.01747709388266
594,46,77,35.389456653231846,1,54.230821698008164
595,60,98,56.89245959106038,1,54.322334517693314
596,28,25,73.73890948222387,0,59.92490076243169
597,35,71,55.69801776063622,1,92.4562391856914
598,64,52,77.42890419597497,1,68.76436933443057
599,29,4,80.28449166679795,1,67.31866032494653
600,26,59,45.97297594562532,0,12.395492540142065
601,27,72,39.54590382379143,1,70.48798094645693
602,61,20,38.57806751871575,1,60.4066869877779
603,34,93,27.2579626984517,0,15.59514272867671
604,55,63,42.22395650876717,0,16.76312363391472
605,24,54,68.1149817463437,1,49.965178041519195
606,63,74,16.939436371231402,1,52.32140943934388
607,30,98,34.4381989892938,1,64.46901369078772
608,57,57,48.09302837522004,1,50.513174743922136
609,59,90,36.842221990674496,1,62.41371130916523
610,26,41,42.090710836396696,0,36.73412662810988
611,44,3,42.31505488366545,0,27.78483037329054
612,19,6,46.136896699073766,0,43.37041661638988
613,22,5,39.05817955835392,0,17.979733766896572
614,46,5,37.83180179216678,0,40.89129303202234
615,54,54,64.01464618881847,1,60.12210755426571
616,55,47,65.74481266790518,1,85.38777315362303
617,36,87,29.29184982128886,0,23.29286467582977
618,25,49,8.606039010906741,0,15.687298719452098
619,62,9,65.95062274356397,1,64.46118274720551
620,18,99,31.567993721717936,1,56.2071823390838
621,39,20,53.1911725768961,0,43.503871294629
622,34,61,26.51492190457674,0,16.500636769821597
623,24,35,69.46632477889509,0,47.860038306981195
624,42,50,88.15501842952293,1,80.45882627878868
625,62,82,52.74210363808005,1,59.29366957875877
626,21,62,48.58846027310725,1,64.53481631114781
627,53,17,45.16790637214904,1,40.82025405119672
628,23,88,61.72698966969368,1,66.39895594434
629,48,3,58.51530126401879,0,32.02580938797273
630,36,32,65.05247680329296,0,42.49192910615629
631,61,99,40.58125216102876,1,74.6609806797264
632,56,13,55.101765596069676,0,53.515440059608835
633,44,89,41.86297899940706,1,72.53565410551573
634,27,73,34.13426527894919,1,49.74455983866608
635,43,68,49.38476868494804,1,70.5685671104761
636,36,14,36.16230904434377,0,30.604775791429923
637,56,98,67.60590496613882,1,74.0588495180995
638,20,11,37.071194329762655,0,28.861983688689637
639,62,56,55.4531891103104,1,80.91077312894646
640,30,67,40.948665518604166,0,50.83271881486672
641,45,92,54.155941256562684,1,73.72693481275232
642,37,29,42.14005139816965,1,52.267016043978565
643,45,9,31.14183087713694,1,46.86652302111409
644,25,67,57.25659111427768,0,50.63396160251619
645,58,25,46.468765671301675,1,50.51829371711061
646,56,98,54.28977411083689,1,76.32804421506349
647,18,76,43.567355965543435,0,30.17122686834265
648,20,42,30.08095229347322,0,33.158913026710664
649,30,9,66.24767895584384,1,41.12668397999561
650,45,79,61.05136633161632,1,62.919497899786855
651,42,40,41.49558536670134,0,55.5245640125451
652,50,25,51.04668820248197,0,48.38525904516009
653,55,5,65.63029224744406,1,78.66983062306727
654,23,11,43.14442496206404,1,45.9991358074882
655,61,59,45.47173242214173,1,59.67359457907522
656,62,98,53.654487500110605,1,79.44716628099835
657,49,88,43.11363404668121,1,66.68776637039439
658,62,79,62.856379954805334,1,74.41384875098586
659,64,38,47.46648829538843,1,73.83906385099485
660,38,72,38.23946187509039,0,25.915181281405914
661,33,5,59.129582448109915,0,38.22241082959993
662,38,48,32.8680402585298,0,13.69316450257136
663,28,90,80.2231784168632,1,68.16052868907559
664,54,18,73.73744545370303,1,79.41057664864123
665,53,70,57.70243215381523,1,56.67772341498639
666,52,37,56.43996532729853,1,69.27522520490024
667,36,60,55.73662126728948,1,80.45316105332554
668,37,48,42.6635782112164,1,54.35240735568881
669,35,77,54.45964468521264,1,70.12845674060443
670,64,28,36.15301084313228,1,58.30962671699533
671,58,69,57.55727627660272,1,53.4636875076357
672,31,77,63.01770414546943,1,63.04432861972424
673,32,81,44.32870848524998,0,30.227742125906975
674,48,40,41.073473087679204,1,49.169505443009314
675,18,45,31.812844630281354,1,57.567529295951665
676,20,96,71.86932850348536,1,69.58269694231977
677,33,62,42.26503949236683,1,56.980987476865245
678,40,93,47.018914459750654,0,32.38484106056296
679,28,58,54.502333774935884,1,75.31538853280496
680,29,67,54.23311464334902,0,38.365457419441135
681,27,56,61.19840143521605,1,81.42900623670756
682,49,40,44.31005120242507,1,56.76431653970614
683,33,98,32.919980922936304,1,42.189994681837355
684,25,40,30.295020365415258,1,47.43724271725139
685,55,91,41.3111715073573,1,49.12781747901701
686,29,77,35.72224287988064,0,41.45461521372185
687,41,33,45.44574942038363,1,53.40924688692315
688,45,6,69.61368216139974,1,67.03894363097342
689,25,88,44.340826911744664,1,57.276882355406705
690,45,19,44.33523707998165,1,48.51419550135757
691,53,80,49.75401835616317,0,33.14078908192532
692,43,40,43.915625131819006,1,64.3200419341248
693,25,92,48.98913146422709,0,41.96303471411657
694,45,97,58.113038337220196,1,65.60961023162626
695,45,59,63.27126582144971,1,65.55349392630325
696,54,59,65.04819799608535,1,61.63548106318492
697,58,48,80.8527833109653,1,72.11287738772239
698,53,41,58.54039169258657,1,65.42649399322816
699,44,13,83.51718352023964,1,62.71722176955216
700,34,45,38.35277287910535,1,44.78286650876059
701,26,89,81.36927353636878,1,93.36747770441113
702,50,53,44.294359186706146,1,53.81961426535751
703,37,42,45.76971603855447,1,51.56924993003714
704,30,63,48.2019117886569,1,46.96223983873569
705,45,27,46.72068933261903,0,44.56712104105191
706,46,38,51.28760595089755,0,28.884544840340343
707,30,60,41.29957996267341,1,56.49686337172213
708,63,7,62.44943259607058,1,44.84286560486939
709,52,5,41.70747448068231,0,39.535465243982316
710,23,45,59.83415597379337,1,76.18564042308249
711,35,58,72.91585429285647,1,77.10313060120838
712,22,31,44.643464452883904,0,20.07693091238899
713,64,23,61.91575126968766,1,71.64549707393613
714,42,42,58.38738933354777,1,55.12020467037036
715,19,10,83.79330323329626,0,41.186932829432
716,27,32,42.42754152732575,0,30.57916030608634
717,47,53,61.926074252086764,1,62.22936039257849
718,62,30,25.609833623351705,0,20.754430299872958
719,22,39,42.562123838947805,1,67.91780439852084
720,50,31,55.30089256395362,1,80.86870624640308
721,18,82,70.89739953634671,0,39.95733439467871
722,35,2,31.61099952523696,0,19.117175819372576
723,49,78,61.79135961111666,1,70.1231631660079
724,64,77,49.05164815275562,1,58.33865916700554
725,28,93,27.17708519911531,1,56.88253009234281
726,38,12,52.72380268923185,1,66.72175490407389
727,43,39,75.63741849467317,1,79.21236867003701
728,42,66,33.19366010132575,1,59.29416572916119
729,39,96,48.35093426944725,0,60.36642234392086
730,44,13,35.200415230406506,1,33.010734786042164
731,30,46,42.97125602134976,1,70.88671593022103
732,50,27,71.4825521528695,1,64.31135973553731
733,51,17,45.92713286762926,1,62.51481864057091
734,58,95,71.0234860627299,1,64.7150807485705
735,52,98,66.6358107189738,1,64.03294144055413
736,18,60,44.55893129773328,0,44.90063856368691
737,38,64,42.46100809090651,1,38.3432038179548
738,23,88,36.56001789778247,0,46.97442973177436
739,45,35,36.036782087098935,1,64.11802606696536
740,34,70,55.29811091761765,1,66.42690399709842
741,22,83,49.703220271775514,1,64.56922049167332
742,48,30,40.6459184760619,0,24.986597788946426
743,22,71,26.768556168150816,1,57.228772108112096
744,55,74,51.592681517333176,1,66.67299322274084
745,20,96,42.95671731408,1,51.86330469680177
746,40,98,47.07053456626859,0,39.42046778225238
747,54,63,54.569927430471225,1,61.99160946827758
748,54,28,12.472957079182052,0,15.108456574399156
749,27,60,27.00088094436313,1,35.87132633868182
750,27,79,84.44664615207782,1,87.11352616187786
751,36,94,42.400842399505734,1,58.16531664073392
752,34,37,12.238503464037066,1,39.972899490951626
753,38,93,28.250897307256214,0,27.642782779653842
754,31,22,87.2670105296215,1,80.58622000453065
755,26,68,39.4550380959524,1,58.514480891790235
756,63,20,67.38522867345735,1,77.82045822803285
757,18,96,51.81676997505808,0,50.31437211691888
758,62,68,42.72549443751544,1,56.13590320038661
759,30,91,61.63168206144639,1,62.51867285569758
760,21,64,14.234649869655676,0,32.17685177399429
761,18,17,28.38301070215096,0,23.0657443632109
762,57,12,42.61473481790659,1,50.790191742991084
763,49,22,29.856434025955878,0,25.40850095005119
764,51,17,41.288333172440424,0,28.328089479648916
765,45,10,62.80569568524242,0,40.85745790032252
766,48,65,51.98205082003972,1,81.75310103734563
767,25,22,69.95925553264384,0,36.701407225045
768,56,90,52.93062926527617,1,57.320272525021984
769,43,82,64.8869124724179,1,84.48670041775145
770,51,50,49.038945498072536,1,55.77142890408555
771,20,14,41.145867749603255,0,27.466721034052675
772,29,64,72.20852083312832,1,82.8528989842985
773,18,47,39.359745680958994,0,20.17791666766199
774,61,29,55.15767234686449,1,68.6933804659663
775,22,76,61.533460448367094,1,68.82289451739899
776,47,36,62.62239056706285,1,69.5592165918512
777,47,99,32.518359946699704,0,40.61948952587111
778,34,52,65.77925608742399,1,61.80980217888562
779,64,76,35.31567130839095,0,45.76967345569454
780,40,7,62.16055483024991,0,36.27890030034426
781,32,29,58.02760206573649,0,46.00229122285566
782,54,11,62.27945992669848,0,54.6169748186406
783,38,33,31.924947183514586,1,63.051490590221995
784,31,6,58.81894614101587,1,57.338209711101015
785,19,79,66.28390514612258,1,75.67330531547138
786,28,32,52.90093674742611,0,36.055580471676855
787,56,51,37.72074980593135,1,78.99833717565342
788,55,75,63.79621421491986,1,77.19936716619812
789,51,58,51.70879442151155,1,62.49498156912513
790,55,87,24.88333604258456,0,34.26728975586971
791,51,26,36.55715806525009,0,34.94963318708572
792,35,98,42.10558203159539,0,45.22022642363251
793,47,46,72.58727431459485,1,68.49365498083186
794,32,98,69.95274629459321,1,70.83310015494486
795,44,29,69.90452796585014,1,66.33373036566013
796,51,4,53.485404165258,1,45.74578503215692
797,55,81,63.703921876687986,1,77.1347050080886
798,50,99,32.888308869711636,1,48.32710400836609
799,41,13,50.10204647589157,1,45.75152244809861
800,32,39,56.774490524743946,0,42.14370059673049
801,47,15,33.8765141403632,0,27.13703077328273
802,59,29,53.148681344628045,1,61.97068543020391
803,34,29,75.29958778706516,1,64.86774019956849
804,22,75,58.3815467684094,1,62.76534780189497
805,46,32,63.763178099961806,0,52.00278410086581
806,21,2,13.213896148516064,0,23.11912007920997
807,27,47,73.36953273729387,1,77.28001683041371
808,34,78,47.20816478371746,1,61.74375851537354
809,27,84,38.46970528894936,1,59.32407887779743
810,34,22,47.38043222285105,1,58.194604988530564
811,37,75,27.724667625786534,0,24.801916414803504
812,41,27,65.71913092628213,1,80.30003146460209
813,22,67,44.96906415839311,0,52.50041240407355
814,51,81,38.92053781960896,1,65.50272481981415
815,23,56,47.47917401467453,1,55.080971143321285
816,19,92,66.77023481864211,0,57.97655858882256
817,30,93,51.97187601171831,1,75.06963738355687
818,60,21,28.854593456997996,1,34.29532771128756
819,60,47,56.974712446116236,1,80.13247384004309
820,28,80,36.06530068516062,0,18.63877423102236
821,64,59,17.658484529377752,1,51.77530046177963
822,40,84,72.44010819075767,1,89.15287715790353
823,33,6,56.85844812241533,0,37.898589420937355
824,48,19,48.82594004294878,0,34.80832602324366
825,28,57,44.81585727954952,1,64.784536566244
826,33,69,70.95619251099974,0,70.8969151748386
827,25,3,96.30732725297608,1,75.64298724707437
828,21,1,56.73170777849775,1,50.656301970589425
829,57,58,34.555479765081856,0,28.839985326461
830,21,38,47.68301721698036,0,22.116368685627975
831,42,15,56.45859008141073,0,48.70687402785693
832,20,34,14.757075395122015,0,15.637707170422411
833,49,61,55.017488026671764,0,41.52535247268033
834,20,35,56.54637694239618,1,70.86939978538815
835,44,64,69.8951329698083,1,67.57846324080566
836,46,25,68.33184953559581,1,74.25682872168187
837,49,24,51.667582404343044,0,27.852906164008658
838,36,12,72.71955359870537,1,77.14697108259267
839,38,18,80.53517478558135,1,75.48663760544538
840,22,15,50.4192718286669,1,55.823845606136764
841,35,80,56.272806177016236,0,47.445337967946074
842,45,27,23.490539703341355,0,11.577656905143312
843,59,72,28.23540106338368,1,52.39770797116154
844,39,60,37.42705528985722,1,53.29682979136257
845,38,46,43.3457254322442,0,23.678536611746463
846,23,89,33.558154628928975,1,48.968323045399046
847,18,17,49.46006882034137,1,55.13758183064551
848,22,93,43.79436248488072,1,55.12425939296195
849,58,53,66.06342847009424,1,44.21057518454295
850,29,8,42.87839531774438,0,43.00307305496085
851,43,79,15.699230776767585,1,44.32871663748714
852,63,27,51.8862675880313,1,35.9036317016502
853,51,46,49.78702963382991,1,80.84314421370891
854,31,50,37.069251778932596,1,65.94854920259819
855,43,71,51.42499825245555,0,39.322678615544426
856,62,3,33.87103117660497,0,18.810540674635476
857,44,93,54.94759930435014,0,50.805711759780294
858,26,64,89.49386655394777,0,63.17020142581529
859,43,44,22.915917906398505,1,51.278858201202986
860,64,53,42.256368694862594,1,48.03198161488081
861,39,24,39.85242317826296,1,63.30393179884781
862,64,60,43.501101747686846,1,53.015929642087926
863,47,3,65.29886869395462,0,49.757091833532975
864,60,20,58.14239838978537,1,53.10180659032245
865,34,46,62.73149753909635,1,92.44718862708305
866,43,15,50.457432571303976,0,43.68394977530457
867,53,25,30.168510200827136,1,76.42657786615004
868,18,94,33.27971958110031,0,44.31587955381062
869,25,78,61.19389561199888,0,42.78230423731261
870,52,71,52.56247847619946,1,71.67504717399169
871,32,17,68.90311109118258,1,75.15733372752345
872,64,84,54.39893154870195,1,69.3327072193286
873,39,9,32.25477510001812,0,33.331312270329626
874,31,38,42.171472787252675,0,42.5030076877031
875,43,48,58.472212245243945,0,34.09929601496456
876,45,60,60.65498744357939,1,55.67890967449017
877,40,63,62.82662948232032,1,59.771144755015825
878,31,86,34.272138301922105,0,37.01149309466615
879,41,2,31.984547508846127,1,43.96056203968886
880,19,88,47.15296220378869,1,52.62077544266486
881,62,72,71.60110274800182,1,80.75369347919738
882,43,11,39.591975187879726,0,33.72643579530466
883,31,64,56.824578359014595,0,46.50157909321584
884,24,77,56.82591708408447,1,63.53306549030288
885,20,81,61.4115912450592,1,65.02351459887387
886,64,72,74.96660380922316,1,66.26999028652182
887,40,21,73.4285963714916,0,58.15170111111918
888,63,18,41.08091249240742,1,45.30552742967184
889,60,94,18.53156838036989,1,50.75968885711311
890,64,64,39.82205996952886,1,72.93113394748477
891,62,82,51.13508441070853,1,60.44496475846076
892,35,95,44.57532083471514,1,71.39468182454951
893,55,38,79.51848414392202,1,79.24633223231774
894,52,32,50.28170456474674,1,61.45552791498391
895,32,11,59.80567820384291,1,65.30632352096899
896,42,45,53.25821464471015,0,40.18004162964577
897,54,89,44.80050224763767,1,61.64801081175324
898,45,33,21.12782483056,0,18.382772933022757
899,27,41,48.82073542187772,0,38.92493892227975
900,56,8,98.8197093973119,1,74.35759474082097
901,34,11,31.33312400243249,1,56.823112931982216
902,56,86,22.776904334386632,1,32.993477880408875
903,39,51,79.04583953853366,1,79.43345268052165
904,43,88,61.13124454804002,1,72.73148928824281
905,61,41,52.81129820785155,0,42.96580874568611
906,42,17,70.44010793550586,1,77.1650434564078
907,34,76,37.52747085565855,1,53.502499527399806
908,30,46,48.40107858628022,1,61.35487773886061
909,37,32,64.32731175351235,1,48.19823699489166
910,42,79,81.65531551730594,1,74.57448893730074
911,21,80,32.47183528015087,1,62.79328195182768
912,27,54,69.21101687840591,1,56.61389108383814
913,20,86,55.72758591261476,1,68.06122662681481
914,58,92,52.44591601144124,1,58.64778728688266
915,62,20,49.88406166617893,1,55.83216111537211
916,35,33,29.23030068958095,0,21.738375457174506
917,64,74,64.44633497319549,1,57.15121144366343
918,53,40,38.26596469510508,0,36.99301549715055
919,64,32,33.80463946246479,1,49.606352110984936
920,39,97,63.28188438350507,0,57.467233388624535
921,51,2,61.83701037720018,0,49.062884268588704
922,64,97,51.18500125416594,1,77.54508799797313
923,25,33,66.19315431217461,0,47.731444610513954
924,57,77,71.38904872218673,1,86.08073460712546
925,61,30,69.62336116738311,1,58.05393550978201
926,36,33,42.0758153989703,1,63.427505991766466
927,59,77,65.21157396919568,1,74.89969114787638
928,58,26,53.174614662629736,1,61.51823385646274
929,54,22,75.88861655528561,1,74.59163061927399
930,23,66,48.1440749559924,1,51.06464869464158
931,43,38,44.65292543947504,0,24.15899462048729
932,51,90,40.79304684735685,1,76.4948052844484
933,62,46,52.839318413533334,1,59.332437424793966
934,23,15,57.00088201388156,0,38.170506788873766
935,54,98,57.289434243909064,1,57.42162237954161
936,50,44,55.237588104677855,0,27.201010997370556
937,39,49,60.065555190197095,1,64.04958880697572
938,38,75,46.66187246128403,0,37.41505701555473
939,23,61,36.91227026612193,0,34.573478700485474
940,23,67,35.60258004629528,1,55.37282942696939
941,21,6,64.62576642955203,0,67.80749402738294
942,47,9,57.054834657924346,1,56.041617521572626
943,28,6,22.16243343574514,0,37.48061779730704
944,47,73,66.4513014019991,1,86.945892851449
945,48,95,78.20652719603983,1,86.13950645073974
946,41,32,39.261247238622005,1,50.47936029381989
947,26,41,55.04240069414062,1,48.006476985743014
948,20,76,42.898128595514606,0,43.82850307109637
949,48,8,59.4246038820675,1,70.70042273804319
950,57,72,32.50986666387162,1,70.93180797476566
951,54,50,48.92831514351829,1,49.964578029291324
952,53,92,64.71971191998172,1,69.1245920681382
953,41,62,68.53567608948259,0,41.02919214051283
954,48,84,56.39743728379533,1,60.26393871752844
955,23,62,44.91432045185391,0,45.301035568283226
956,19,7,26.110983734845874,0,16.96244417376558
957,37,75,38.63675433141077,0,28.575665392535292
958,45,84,42.96089892867829,1,67.8504081015619
959,28,80,39.53399325047579,0,42.27438452567336
960,21,4,50.89329452470423,0,39.34675924170386
961,32,6,44.871683957430726,0,26.5069683967247
962,23,58,52.58182058503164,0,55.02114307466283
963,47,22,68.03940951571495,1,66.36460673105539
964,55,26,43.90306668155958,0,58.353434728327485
965,19,3,29.256995341186627,0,26.540159365293757
966,32,41,39.47438602812687,0,10.503714595591834
967,28,60,58.75382704959908,0,21.59815817703085
968,25,14,60.1691567742901,1,67.72407780559973
969,43,75,56.09127795524351,1,78.55058050092981
970,62,82,69.51105958832024,1,65.11724849492163
971,61,12,47.20455395184522,0,55.81206470369412
972,22,87,80.78249222013986,1,95.72123548001096
973,23,12,62.27280704158861,1,64.44187115520579
974,43,13,12.147687946881838,0,22.768383397002236
975,21,25,77.00987944945349,0,59.950241898611914
976,36,45,38.49520084796417,1,72.64754939718725
977,37,19,34.48848215814604,1,55.965600746528835
978,50,55,57.85656664749341,1,66.3075998464582
979,37,45,23.927292914951845,0,33.186658433342416
980,29,8,39.5679615301758,1,55.95758357958016
981,64,93,73.35647810936311,1,85.22234092743149
982,18,53,58.34326368496254,1,48.77139891168591
983,43,55,62.183596714088296,1,69.75033285651871
984,31,32,40.14634099253789,0,37.877575572066306
985,55,51,26.924450015478453,0,27.83375333721751
986,54,44,60.60226143970601,1,72.5427951620286
987,28,82,63.953842343629255,1,89.38859737750504
988,53,70,63.274900791216645,1,70.01962170665273
989,30,18,53.13603845176798,0,45.28523003296088
990,60,83,35.49397634791894,1,72.109635778475
991,20,22,86.56654382089596,1,77.09891696986654
992,50,37,57.19681164476263,0,33.41377379879323
993,23,96,47.39170037616248,0,49.45363867896048
994,27,56,47.458261437749485,1,37.312469350893984
995,22,59,52.243962171103306,0,19.03831070592485
996,40,3,66.04412393236971,0,46.652182437347435
997,27,28,52.844421849581785,0,15.772507093972223
998,61,74,62.87769730171246,0,35.68717122657432
999,19,35,52.27096531839811,0,35.83449702409583
