device_type,group,purchase_rating,purchase_value_usd,discount_dollor,customer_id,user_age,play_game_seconds
iOS,A,26.56800791056423,56.261177427885166,6.0671355438822845,388,34,256
Android,A,37.599636002051696,69.09904030625889,13.388833070706289,389,36,231
Android,A,13.694048201053723,32.07951005289843,3.1066640542896358,390,45,274
Android,A,16.770022804965212,47.8215305643814,0.6083036067358791,391,43,205
iOS,A,28.9079233921914,50.20279115028827,5.539255165582952,392,54,217
Android,A,3.096839656873275,17.652685213569832,2.9695211868450127,393,43,212
Android,A,23.870705393925178,42.576237943871256,8.48841846434887,394,40,280
Android,A,30.403257511664307,51.07654956999861,4.396088888608087,395,26,278
Android,A,13.435836696986753,30.62661225749568,1.9619330786022375,396,29,248
Android,A,38.419280724773465,65.01503300862909,11.789218805743321,397,18,299
PC,A,39.926500225130674,75.03516337164851,2.869976879753732,398,18,220
iOS,A,32.62180068130828,72.20221556406432,8.88706623751312,399,51,202
PC,A,47.645514259903166,81.27673849714559,6.595029031734978,400,49,262
Android,A,17.102978436096215,45.62267508958633,0.3748574776558213,401,42,210
iOS,A,32.05128367094623,67.86957164092811,4.714063997391835,402,57,200
iOS,A,26.523181848669314,55.10951173353192,2.923322874585696,403,18,200
iOS,A,18.770687153490265,31.48913729679797,4.320883708929002,404,33,222
Android,A,23.485744302625204,35.817155631439064,6.796595383492392,405,56,211
Android,A,27.2563319203473,43.98474827166746,2.357997612355572,406,22,290
Android,A,12.772713471354379,23.307943746965694,3.7827204924652174,407,39,283
Android,A,23.428467099192833,49.65962524302133,0.5498295525367363,408,46,275
Android,A,16.10613562090972,50.47211365809574,5.432020956107746,409,20,236
iOS,A,40.09112875186768,93.32371604828752,1.3167988225701592,410,29,253
iOS,A,36.120457761428085,54.574360629941815,10.194850659645352,411,43,288
Android,A,26.219135162345523,70.79899019971644,10.851379360344563,412,33,298
iOS,A,25.26987851345799,58.38466345933708,7.682836827756168,413,54,260
iOS,A,25.574534703148892,39.703006585796885,6.542232693131654,414,39,288
Android,A,18.777617708876516,35.458102425779366,4.591964646809313,415,46,216
Android,A,25.342027815007384,41.40360491995784,8.023558202002214,416,31,226
PC,A,25.20201888881182,44.97575426491688,6.422159443730061,417,45,218
PC,A,41.095197192506454,67.49456901140404,12.481886867287571,418,22,281
Android,A,35.859285954522946,68.76429904339705,7.112042413419444,419,47,234
Android,A,25.376390153265877,44.11830301501664,1.0329366488417728,420,22,266
Android,A,19.52179849903191,46.286062318647225,4.889453385821373,421,29,257
Android,A,21.941564472268148,38.01979918875493,0.9647358890936478,422,33,252
iOS,A,21.599547729280648,47.16035643845358,5.588440733083748,423,43,230
Android,A,24.81066284579548,54.152384371398085,5.22562993404525,424,43,222
PC,A,25.32210576402856,41.69697638158574,5.191902331837969,425,38,278
iOS,A,30.57342435740796,52.13061495422228,0.10475106016435837,426,56,288
Android,A,28.651953574989456,40.4194855925176,1.575070489060607,427,53,204
Android,A,43.25149206388966,70.27035227291731,6.90519250657401,428,50,276
iOS,A,31.309733498377852,53.44631538316795,10.160182625103461,429,47,223
iOS,A,12.109935570074079,41.42432724251528,3.178149284171867,430,54,291
iOS,A,44.81426453501636,71.35171924053576,6.055934731303253,431,40,263
iOS,A,16.443654194086502,23.70763168150938,3.3887503284768488,432,27,278
iOS,A,20.188848138526545,48.03629717791612,5.800793664573869,433,22,211
PC,A,40.277989149235715,73.26688674284361,4.38027767674577,434,53,280
iOS,A,29.133535512262156,68.63972843415159,5.639665165609048,435,51,300
Android,A,34.136908996554496,62.08751679201157,2.703287983433192,436,48,238
iOS,A,18.14331156359978,49.44932353794055,9.55382153542462,437,27,244
PC,A,28.737994062761267,65.5581722133889,1.712830256625389,438,36,253
iOS,A,34.11446639686677,61.129641501728265,4.546049867540117,439,49,200
Android,A,38.61106072203423,66.49325401413952,0.3436234686578998,440,18,271
PC,A,18.93594037220089,34.617512150063675,1.5354908513288983,441,22,230
PC,A,32.06042934398925,66.9825450548582,10.45558863811304,442,21,224
iOS,A,7.53900646148762,36.22667587314515,1.4575819867667843,443,33,215
PC,A,14.27245529597774,30.63512158846908,0.4905504142522808,444,41,267
Android,A,27.600853065728842,49.86685536321241,4.73189761918461,445,33,212
Android,A,22.87534369326043,48.91833844587733,0.09753567975791437,446,19,279
iOS,A,34.58119786246712,69.38817513587843,1.1763537537858644,447,45,246
iOS,A,22.46497775077133,46.78613018072186,7.557137814138409,448,49,297
Android,A,25.82893685006299,54.87493587834032,8.466910066203926,449,44,269
Android,A,17.734081545744218,34.70938919189031,6.352781896408189,450,37,264
Android,A,14.311391976286869,31.349729774098343,5.35776560071957,451,41,228
Android,A,29.466338804038735,44.49978207175805,6.0802327361844934,452,29,259
Android,A,18.38792858087954,58.840045645596405,0.6158535424670969,453,52,298
iOS,A,41.91829424706952,89.29501435384981,13.980895716002014,454,50,280
Android,A,12.664419526776896,34.031401288726045,5.754783539534251,455,50,284
iOS,A,39.794004574443186,77.39690314854226,12.369296688808259,456,54,226
Android,A,23.230250517474744,45.68905317611822,4.646385136625939,457,29,235
Android,A,43.845521225556936,71.46911143561958,3.3290574920000995,458,20,206
PC,A,23.603972200697626,27.696523918417306,4.682540378123588,459,18,224
iOS,A,23.11932546351444,53.96948548273369,7.848920540770849,460,50,214
iOS,A,26.207638407544753,52.41027616475321,10.28039280027748,461,57,219
iOS,A,22.58772460243309,43.21240503562263,1.345570319055529,462,27,287
iOS,A,18.93989143482592,45.8579203530252,2.0697016952199565,463,46,260
iOS,A,28.134681260166253,49.98554215995628,2.1173690700605188,464,30,263
PC,A,24.779880164725014,51.95483401709947,8.235254415743428,465,29,222
iOS,A,5.346218992812919,21.368786491635618,0.7987964223142838,466,48,220
iOS,A,14.102242533427773,31.000168109520978,0.41329318613490984,467,19,285
Android,A,13.331507957794482,36.63976164299545,7.317405987866944,468,52,205
Android,A,9.303484799123868,8.24050130405518,0.04090125265535294,469,40,206
Android,A,24.112998380748063,29.210404210359425,4.879563322308446,470,34,282
iOS,A,31.817881630452906,61.18756952196042,4.471181803679933,471,43,246
Android,A,27.87132272538692,54.62987777024109,9.19546993922294,472,25,236
iOS,A,18.744643548153203,35.964939427564545,3.989378474338985,473,46,226
iOS,A,37.97050605081254,64.11867181224193,11.562279379820822,474,43,255
PC,A,30.741158946986722,49.87532785800161,9.23883577144223,475,27,232
iOS,A,17.332549767479783,35.82163522044188,0.06518234620188208,476,43,242
Android,A,30.959993259555063,59.39408724531921,0.8958074720550068,477,51,278
Android,A,38.308724047852024,70.09098402393326,3.509577942920612,478,58,297
iOS,A,16.63594223781604,44.64875904113942,5.976820549546778,479,24,258
PC,A,36.60174102710775,61.07739968001093,10.850671194194893,480,21,205
iOS,A,35.87038972294073,54.39246053360918,5.003474886701613,481,28,213
Android,A,33.26840486805003,54.88648868770549,6.662924616025764,482,46,294
PC,A,9.31519540573748,31.086329927620508,1.1719537230621424,483,53,206
Android,A,4.8378242680745736,29.375653090337888,4.729285292267208,484,42,268
PC,A,20.117627508546327,33.14806828191334,6.413011657231817,485,38,222
iOS,A,23.54872427944786,54.69934304851659,2.938437034792212,486,53,220
Android,A,25.921703932442117,48.972074323654375,4.846530655810992,487,27,300
iOS,A,31.260617732877662,47.16974826567984,0.8124150508410238,488,54,203
Android,A,31.42789817285315,69.4253481096904,7.763651403165992,489,26,262
PC,A,34.63735062997025,73.0502478240301,7.3456910057437685,490,41,265
iOS,A,12.17462509814363,21.5820204704041,0.6234462315416164,491,52,214
Android,A,2.3881179333620004,17.751332266546306,1.5694528465745643,492,52,209
iOS,A,17.7100209061691,42.99860377239696,2.873206710716935,493,53,230
Android,A,28.42658473533493,56.60459443315717,5.907605011869931,494,35,292
Android,A,27.85420703650621,58.712962761189935,6.8771002373921055,495,56,256
PC,A,26.011690369328424,45.93930320066458,0.07805619230033548,496,49,275
Android,A,22.80963383489306,17.959471525393447,2.7334530562873183,497,41,274
iOS,A,39.68671737865564,78.38205136313005,11.177504569470555,498,40,241
iOS,A,15.557499391640047,39.532118243660186,2.8960153461118434,499,49,253
iOS,A,34.777335619570245,55.37226769156485,0.5862365589640068,500,54,225
iOS,A,17.212619874863616,50.31342450292944,7.596648269055982,501,29,295
iOS,A,15.564422939658403,45.01792758960788,8.600001241959331,502,30,286
PC,A,30.42184732216637,66.79472903080998,3.2081721565213965,503,40,241
Android,A,33.11093699921863,69.05074120363352,4.4679228752323406,504,42,229
Android,A,11.601414087525992,29.39355554022407,1.0805828751985596,505,52,299
iOS,A,5.4454876034166695,11.206098451063568,1.2930405996354457,506,58,214
PC,A,21.407254971103825,40.0670909147442,1.2408088473410726,507,47,241
Android,A,32.925567611360904,55.16153986997043,3.929641282737375,508,34,229
iOS,A,27.545252711701618,54.17862268496541,7.552641017690995,509,37,212
Android,A,24.881057886708824,55.38157825036866,6.2040214284628785,510,42,230
Android,A,38.58106109318484,67.01566832197557,5.179809405972211,511,39,294
iOS,A,28.603704561632973,65.38456388056726,5.495567387033635,512,30,252
Android,A,13.519184212837066,43.36439588254736,4.875119768792368,513,36,225
Android,A,20.58104894576163,29.10253771247784,0.03413569290190647,514,53,248
iOS,A,24.949358541341503,38.48018463457329,0.6042148467461936,515,29,228
PC,A,30.001197485085722,67.9253788922125,11.97195763092433,516,58,209
PC,A,17.641814739960832,39.27461801813092,0.611733509639726,517,36,260
Android,A,28.986175979439246,67.14162741217778,9.491188742070618,518,29,274
Android,A,31.72499208719104,60.18374199873074,11.074267899545024,519,26,262
Android,A,49.98132243460168,82.64215195552254,4.47397511171444,520,24,206
Android,A,28.432942485855214,49.83706698575921,3.692841313277041,521,45,255
Android,A,12.649414386323535,14.941582346816745,1.7001172068591155,522,31,218
iOS,A,44.253289170674584,80.30929502443905,14.161885153679856,523,48,227
Android,A,25.251916869980878,50.50502522555269,9.51419308893531,524,36,278
PC,A,29.48054467611856,48.12768497312396,7.1186934045598855,525,33,258
Android,A,39.51896864257684,71.58763165602568,1.2401807068397737,526,22,222
iOS,A,29.577513967630644,44.760570783729925,5.990344388808943,527,52,249
Android,A,14.655146792946674,33.90578299751091,2.7823337913771105,528,29,247
iOS,A,13.660708706677934,44.70253380880973,4.208305468717943,529,42,217
iOS,A,34.58428240451527,58.71605466029976,0.5771599147946329,530,38,258
iOS,A,23.799852767267925,44.10201032847527,1.685244888566734,531,53,292
iOS,A,37.216677503539536,77.39381601029143,12.236172939018173,532,40,224
Android,A,16.494645020075524,35.39081816322596,3.213194902797411,533,33,280
Android,A,31.896438790667577,38.246014322314,2.307475682785253,534,56,245
iOS,A,11.417913750331063,29.25777402600484,2.247108657548477,535,59,234
PC,A,35.135052309714936,78.80313768769321,13.46587249778033,536,56,225
PC,A,38.455470496681386,76.05809865842926,11.393488232170558,537,31,242
PC,A,28.62957214416545,45.45423550860129,2.475577639217448,538,48,216
iOS,A,29.710907950386343,36.637796035480406,0.8610016910989087,539,22,204
Android,A,14.841221543076198,23.108793452256688,1.1646749708617707,540,52,288
PC,A,29.556180907922656,71.81644925563961,13.225091788795021,541,40,272
Android,A,39.56455447445918,59.42046624174037,6.911655981204881,542,46,207
iOS,A,29.749644386571244,59.69397576391346,6.369110930267713,543,28,235
iOS,A,17.964718660391114,44.30653163973192,5.284826378901533,544,35,217
Android,A,28.71375592816672,68.22143642732698,4.9941948124461275,545,29,214
PC,A,29.36635005709096,50.36941292082736,8.130701355554427,546,26,259
Android,A,17.172771939903694,31.95725001794325,3.344557899967973,547,27,258
Android,A,19.843092832978176,36.23543189649784,0.8460821359675286,548,34,253
iOS,A,33.40908938662992,53.95314758254054,1.3926939455322902,549,55,221
Android,A,10.625346589063799,29.27223909322404,3.143013859161768,550,24,297
PC,A,35.79520816896688,57.92887005519729,10.850890892038686,551,30,243
iOS,A,15.213928702662619,35.61943063326214,2.196665401732914,552,57,228
Android,A,32.186977584434345,42.73388142974513,7.431773841662365,553,59,237
PC,A,23.913103122395313,41.838816084859225,6.393770943625273,554,26,277
iOS,A,17.88278740306975,44.96796010390327,2.228724009177719,555,44,220
Android,A,18.78523347045539,57.824647774115576,0.42027819424690077,556,19,281
iOS,A,18.979295008019275,29.869342793248435,0.6084221750185386,557,22,278
Android,A,18.01469177714547,39.771186314192775,5.794613594361155,558,46,221
Android,A,13.690523510772252,28.93670396676286,1.1555568201606565,559,54,273
Android,A,24.857477427677413,42.05299476361375,3.1226108151790766,560,55,270
Android,A,22.366469509025826,34.6288007555451,3.4746480917719267,561,36,229
iOS,A,32.09333917627236,51.94957494585181,7.537552597546315,562,25,211
PC,A,22.449357760812738,56.64712860545484,1.282844733222529,563,18,252
Android,A,46.64813093364866,79.03731437105142,6.423621864749763,564,39,266
iOS,A,18.412528962526185,42.61551128673386,4.1343260068918735,565,34,262
Android,A,23.75402455151055,70.07054845050337,7.5792097978722515,566,24,227
Android,A,14.899470121609866,41.58334371182019,6.806034366272585,567,42,275
iOS,A,20.900050606618993,39.619850291912336,1.3603728771995962,568,21,260
PC,A,24.780721170223668,59.34958480125873,9.588892251061615,569,53,259
PC,A,32.1734295781094,65.22730384797924,9.03891834661593,570,23,235
iOS,A,34.879580611370955,66.37663634745013,7.3793669780490685,571,48,201
PC,A,27.928151760428356,57.67015755194957,8.068376499619216,572,36,293
iOS,A,23.61286921906888,52.16928181670493,4.298933907370105,573,56,254
iOS,A,32.022529172641484,76.55201897516523,2.1189229254297866,574,44,294
iOS,A,21.41231798472435,42.605197887295375,5.673011961597745,575,27,231
PC,A,8.174468265311468,36.99851040647029,3.8824187597789535,576,43,231
Android,A,16.704334579375775,40.268649575945766,5.14935195814945,577,36,241
iOS,A,10.548720301716923,30.37528169404146,2.053361637196604,578,56,255
Android,A,18.634185509713177,39.662139534515504,7.193653745928215,579,20,274
Android,A,35.86903356368668,73.87136512046605,8.677962804461322,580,30,228
iOS,A,17.514948537224498,25.43033033011154,0.4343626773058166,581,45,275
PC,A,46.070298074921716,76.30582337734744,6.864532773823633,582,37,219
PC,A,7.665025658678853,26.507839719727407,4.009873014037925,583,45,273
Android,A,42.97811131090935,66.0278963691184,10.487006909038747,584,25,200
PC,A,0.42422635299653155,8.641408701207382,0.8548030550688543,585,58,253
Android,A,38.97655676654538,76.22784570385986,13.640935954646368,586,56,205
PC,A,22.289194470098757,39.46975904871434,2.1129617442009705,587,18,205
Android,A,38.65486185558446,52.86389618534386,4.341169380928233,588,20,260
Android,A,21.637242714087435,48.69730880580151,8.751850249183269,589,30,293
iOS,A,13.386328710497333,44.7400375507752,8.019711830014584,590,45,298
PC,A,44.05996362411293,73.21613254629605,10.041047394191102,591,42,264
Android,A,28.865049913716305,66.06383541538696,11.34950989802028,592,50,204
iOS,A,22.735196036584156,49.08627787892424,0.871509850006712,593,55,254
iOS,A,22.947873660233903,57.07324385972956,9.873613842909478,594,23,267
Android,A,30.3351822277697,64.25740218602859,4.120440456808965,595,49,250
Android,A,18.499779072572416,45.40347350719924,1.6193740200066584,596,38,261
Android,A,34.845365309096024,62.926312453244336,3.012532222708314,597,33,289
PC,A,33.37958291729692,65.95124953737405,5.513109074157559,598,38,212
iOS,A,17.094421004139022,40.99939361442483,2.0597439739149936,599,28,257
Android,A,21.271461977506245,32.584204188423215,2.089087935790306,600,54,263
iOS,A,28.819553162366525,55.08913881798706,1.487169711328485,601,53,230
PC,A,9.04180480586832,36.5440921161772,2.164702200651892,602,52,210
PC,A,32.84432687423536,56.491620607627695,6.46584802619854,603,36,271
Android,A,23.821093416645123,45.7935079947639,4.046806262796842,604,37,296
Android,A,39.56266041872375,65.21799596153208,4.522460554014213,605,35,201
iOS,A,32.49645558360694,63.75373690378743,9.517822526885695,606,58,288
Android,A,36.93210185551731,81.78129721671057,14.6144809073223,607,31,293
PC,A,33.45323878577344,68.94943090456526,10.436037246765693,608,32,252
Android,A,33.046832790274394,58.05447227174158,3.8548251110579086,609,48,227
iOS,A,16.552350680882817,40.81207195877426,6.076445464586429,610,18,216
Android,A,15.15039039833527,34.703748667746126,1.0548564110115335,611,20,245
PC,A,27.899244551770238,58.015374903531146,1.51208938715803,612,33,237
iOS,A,29.222942723418733,69.9396015489962,4.834603450973821,613,40,230
iOS,A,27.939079617069304,63.44139348042435,10.24835276191899,614,28,282
Android,A,24.887855793526082,48.050209669010265,2.3674169863171572,615,29,211
PC,A,26.829356620238734,41.633935763947385,0.5266976725876649,616,27,202
iOS,A,35.34209177685022,67.51271370659569,1.7784136285630874,617,49,261
iOS,A,26.726191009013615,53.91099461171744,9.259159074247533,618,33,285
iOS,A,7.431103495200228,23.174914729923564,2.9375747162538515,619,25,239
iOS,A,42.11923961399805,73.28687511079377,3.7112644075606345,620,55,220
Android,A,10.470965029750264,16.606875060032102,1.8443456785165036,621,29,290
Android,A,15.618098688706002,38.3034950126044,4.041628687264224,622,41,258
Android,A,26.44138776494423,43.89629094303945,5.754241680833401,623,45,273
Android,A,32.37127911930486,59.14678762350504,2.758458951563973,624,25,295
iOS,A,16.874344706883228,41.88399290742882,7.240929716962087,625,45,274
PC,A,19.296615527071904,39.60701361678581,2.4506329701817027,626,53,203
Android,A,22.305460196892064,49.53864767621349,6.877268689447228,627,43,258
PC,A,46.80244521547908,67.26951103064212,0.21693941540018263,628,25,259
Android,A,25.157537856692237,44.99762688212789,3.353737297188301,629,45,298
iOS,A,41.844087878825384,81.82055520916836,5.755418515581046,630,45,217
Android,A,29.406202884977404,54.08577520918767,5.878955326806947,631,54,290
iOS,A,28.160994473817055,42.53036306565913,0.6186999242845984,632,58,251
Android,A,21.37638389073816,43.58656922586098,6.887823163687531,633,53,223
iOS,A,17.04837576354429,39.99584450574614,1.742065416766479,634,44,247
iOS,A,34.23473289880389,60.0266335166336,8.12806015816497,635,34,280
PC,A,21.955389356064728,45.66022437214258,7.334969153150067,636,26,259
iOS,A,18.430505787422504,47.559964865650045,5.344569659532951,637,50,290
PC,A,13.91780783035443,40.482479978269446,5.998557916471768,638,37,281
iOS,A,46.32381286966164,77.35466023092793,10.239595914345529,639,30,200
Android,A,11.321609485550747,21.32677330190865,1.516460677186887,640,45,280
Android,A,19.516798011458313,44.92926986284064,7.268284716220416,641,46,209
Android,A,26.751229897654845,55.84580890573032,3.291567277376829,642,30,249
iOS,A,31.450696628099493,54.82694607611547,6.263571967908603,643,52,288
iOS,A,23.84354405603037,50.62114327048119,7.546577149315327,644,23,242
iOS,A,23.439388135586533,61.37297356294725,4.651530206889131,645,35,267
iOS,A,28.53385356236331,53.80929860324737,3.2583425211353716,646,22,204
Android,A,29.542499141258602,47.00152010678158,4.317992146621565,647,42,237
PC,A,22.908849753441032,34.40305632715956,5.628088833930839,648,19,254
PC,A,24.746112658468125,55.0855246983087,10.24504565025106,649,27,296
Android,A,23.133486362409027,33.57524616023426,3.6602619529262825,650,47,234
Android,A,10.850562424352226,19.571625111988222,2.5891937189687884,651,22,289
Android,A,38.46268581859991,64.51389819841255,11.654740502086534,652,50,278
iOS,A,25.877116345510274,46.01736239099501,0.9069732347921818,653,18,269
PC,A,13.720440223183903,42.6568488726945,1.9799481645253734,654,35,273
Android,A,32.25670263325694,47.04601589143042,6.670184191909415,655,49,226
Android,A,24.218988674159416,47.9201388363293,7.894789796098955,656,28,300
iOS,A,25.474036732516186,45.180135225894205,7.744137478498446,657,38,287
Android,A,16.88995580306915,47.22035789085674,3.920301890830616,658,43,210
Android,A,29.34960042275629,53.64593584473193,0.9585445333448216,659,42,279
PC,A,29.52893134986274,48.028585372298885,4.205205011379185,660,39,242
Android,A,38.680499397510445,58.00779542903685,2.676880981426685,661,44,294
iOS,A,50.77736404996234,87.55073015197185,5.098892450524052,662,30,207
PC,A,35.26406513979981,64.98588324013923,10.037297855757949,663,50,265
iOS,A,20.911079751124035,57.26593303573193,0.8650258101484806,664,51,286
Android,A,26.497286959821633,51.67184601466905,8.552529846859036,665,58,246
iOS,A,24.93758141137983,55.80025847488896,4.772809106141621,666,52,206
Android,A,32.24653969148242,62.14330063480237,7.408276013589282,667,18,214
PC,A,22.379639103512176,56.92253653497534,1.0206464815909992,668,38,249
iOS,A,32.91082855011408,67.92332617814718,4.582910143684123,669,23,246
PC,A,30.647967896315592,66.46776663069187,1.1924439503274722,670,45,259
iOS,A,20.840506313655528,47.16267618700352,9.069795048377525,671,34,279
PC,A,18.8234484711564,43.02925880222434,6.94717408599394,672,22,205
Android,A,28.100954315903145,57.56045579568874,5.291334167877138,673,48,246
PC,A,39.09521722987793,75.32848686927564,3.3687283250672464,674,22,246
iOS,A,4.43778431472348,33.86050450816147,6.3214521598957925,675,55,222
PC,A,16.559034418843282,56.8823974010652,3.9202961002391628,676,20,282
Android,A,22.9428218331857,49.27255706559015,1.5864229193975543,677,40,271
iOS,A,22.92228695160681,47.82226435026976,5.3863592514606085,678,54,290
PC,A,24.31196152719058,46.73281088834175,8.821043497477078,679,54,208
iOS,A,33.1541429940385,73.58500953663925,0.056370392598867086,680,27,271
PC,A,33.17727337235213,66.25989480447745,3.155625412868528,681,27,290
iOS,A,26.84826325696785,52.43129446375515,9.840804914634859,682,36,299
Android,A,17.53059385938568,42.40676868742607,1.451040604435263,683,34,226
Android,A,37.066490288814336,63.99842236021767,1.4494804495148153,684,38,217
iOS,A,28.622773751864205,55.4756843891778,6.326305205290793,685,31,242
iOS,A,24.547358347852633,43.62510574107236,7.519605584705408,686,26,230
iOS,A,22.298381159158566,43.9083050054786,4.18981667928264,687,18,269
Android,A,37.542510354506746,54.04828967839629,10.750899409812815,688,30,214
iOS,A,15.566004948301504,25.16803920542647,3.4186839922376664,689,21,283
Android,A,21.471485894640793,47.82290495135384,0.7084954493611195,690,18,261
iOS,A,27.028855128498684,45.84804141331336,9.103881737964679,691,57,294
iOS,A,12.593385679707882,41.56282053398248,3.3906469920281626,692,49,296
Android,A,30.874518214970678,60.55303380327031,3.480619069418209,693,51,274
iOS,A,20.913297002569067,38.63499110421823,4.310731458952028,694,45,289
PC,A,27.452536369051487,53.59486511731599,3.2618648675628945,695,48,226
PC,A,20.431709279941145,44.20120726827116,0.7643052384231765,696,25,296
Android,A,17.004733982575633,44.13220153352142,0.012607184925847503,697,56,295
Android,A,17.384748233029043,42.66296658656771,3.836111912702846,698,43,297
PC,A,46.993935916946356,92.96712267141888,15.560156886672605,699,51,228
iOS,A,20.204037769711135,51.5432678637022,5.899798983079097,700,20,241
iOS,A,27.618251047165593,37.53482593785846,7.5010144083359505,701,29,245
iOS,A,-0.2583332998124561,25.892310193812147,1.4854244654303634,702,18,234
Android,A,12.28770408858889,27.80978685262382,1.5598791145431898,703,22,264
iOS,A,18.142784419368354,35.181672447659736,1.124050636728214,704,47,287
Android,A,23.912852100495115,42.75149492265734,1.4027927321436844,705,47,254
PC,A,18.917675525995772,46.994598324615815,2.6804459054113363,706,34,235
PC,A,38.567119756908504,65.79129157493489,10.432394118175042,707,40,206
Android,A,14.422711264105931,42.78373296634109,7.75033133260798,708,32,208
iOS,A,24.994468863019183,55.65022361211405,10.852763807107172,709,54,247
PC,A,27.87499264776831,49.54250974274238,2.3016424902423527,710,38,244
Android,A,34.75383391593239,59.10578218393725,10.417956154061002,711,31,257
iOS,A,21.779012961542698,57.598038886896376,3.7813698794035404,712,19,262
iOS,A,38.45872757784559,50.4670872515396,1.138946721128969,713,28,264
PC,A,19.748446802074376,48.47180923582085,8.434336444044543,714,56,267
Android,A,33.19879368430259,79.51941214388302,10.116549225654436,715,55,215
PC,A,28.325345978980895,51.62354304022922,1.7007985007792434,716,51,260
PC,A,14.679380010416356,32.84169455664728,2.8232773740283266,717,55,290
Android,A,18.147535090947635,41.25559330729271,2.370197326847737,718,51,268
Android,A,15.418177263539139,24.879913951381084,3.666277093870928,719,35,286
Android,A,12.496609139367068,40.26617518301223,3.651467474627571,720,47,268
iOS,A,5.463789233290306,27.948922466327637,5.529861696654243,721,32,237
Android,A,29.71122195770118,65.39667756683464,0.716027990646565,722,44,257
Android,A,47.21113581703939,83.64325423954553,5.9389264328708,723,51,279
Android,A,24.306458169427785,54.15346927298341,5.2193131784471465,724,55,247
PC,A,27.257711923307127,38.52385700132811,3.8765290231388323,725,50,286
Android,A,25.40518562324271,38.80022363476651,2.4516761125593156,726,41,288
Android,A,16.808134662204388,30.78680747933393,4.490195831029669,727,32,208
Android,A,16.233971868625254,29.070705143502938,5.085902849708017,728,47,224
Android,A,24.514444877387646,46.20886350460673,8.675430418846958,729,59,258
Android,A,33.43782639047896,65.27847549413693,10.511053653579964,730,34,211
iOS,A,20.166187672362135,43.99479231950607,7.484219826317668,731,22,210
Android,A,10.423675258488885,23.349228849049396,2.5709616431889946,732,46,250
iOS,A,35.526448204009995,81.75249797394581,13.503685111532773,733,21,222
iOS,A,-0.3062736152554759,21.487880662390847,1.3043311560680622,734,27,236
Android,A,35.09657483796842,59.15244358311634,4.714198498947069,735,34,209
Android,A,40.160775689847924,78.74896701184286,4.99131449416405,736,27,213
PC,A,34.04621821727999,68.03032287834212,6.359302267954074,737,34,221
Android,A,32.9300003010198,61.87550937346081,3.534076844288617,738,37,235
Android,A,6.025218944477575,20.33441243689164,3.9107607341672264,739,41,214
Android,A,26.135809403615,62.28224094107433,3.8969328997139585,740,22,289
Android,A,18.223057268853182,39.28296147448789,0.7702959626792019,741,51,218
iOS,A,31.690714847348232,49.70044487705834,5.236609504315332,742,23,263
iOS,A,8.297811979232753,28.28303424339677,0.3229870381862643,743,19,219
iOS,A,2.482353438032195,31.235360444146053,0.690571128857139,744,30,226
Android,A,14.762361777112645,34.738734472412816,1.5242619474706467,745,28,266
iOS,A,45.100548259031626,78.77409735571142,7.315754358272951,746,40,280
iOS,A,9.543808636271494,36.413057516086525,3.1551982234133487,747,33,202
iOS,A,8.721301527360332,29.24543909294938,4.677467928665982,748,48,237
PC,A,8.23259445269075,13.829721499599811,2.0453457038460505,749,28,253
iOS,A,51.510697298752696,77.32232424275205,6.59278427171318,750,33,287
Android,A,23.289311468601532,60.16073962246502,4.015178388575698,751,25,269
iOS,A,13.95149167339201,41.87232426146361,2.650256708970835,752,21,216
Android,A,8.316437440156164,13.245891191920478,2.050450941875487,753,57,260
iOS,A,22.923699569231218,33.800654738525395,0.35201628481787606,754,21,244
iOS,A,15.924949583970763,38.09088629119863,0.09767759871481782,755,42,253
Android,A,32.238727017462985,80.69139559614766,12.838717448649978,756,20,256
iOS,A,20.49798429499888,36.6584763811343,3.498291830907678,757,49,294
iOS,A,33.02042142749007,59.89242888195041,1.5677578565617494,758,20,282
iOS,A,20.956121468158685,24.12569167093488,1.1366382212405102,759,44,202
iOS,A,25.623552172253078,44.67763322126336,8.332413918772607,760,46,237
iOS,A,36.817846500282855,65.35503223684191,11.23456893592535,761,49,224
iOS,A,19.00936017313939,40.64017178495784,5.7691572742994355,762,36,208
PC,A,26.510514697181282,28.605985972667884,2.7589056349392207,763,38,202
Android,A,28.695394794612756,61.372209695110215,6.386682139187573,764,22,229
Android,A,26.37578091058226,58.87078303528222,11.482681888609314,765,35,266
iOS,A,36.293183514458434,54.4912178437308,10.525201528947058,766,45,282
PC,A,26.08554008781003,66.91345296457416,2.8808790339838373,767,59,242
iOS,A,12.221890609855341,42.91786506498983,6.962175266057749,768,39,252
iOS,A,28.43717256007469,55.67877587416453,2.1964460404671966,769,38,274
Android,A,16.55156943820648,33.120504109169914,1.4144937827434385,770,23,243
iOS,A,21.881385559769846,46.04165093504631,6.2256878957243575,771,18,283
iOS,A,30.479564227736446,51.01983088425638,4.132617511574954,772,22,282
Android,A,4.142966023401386,17.367993869688476,3.235811510393726,773,58,300
PC,A,20.799592203617095,40.95751315098745,0.7291234775138378,774,29,241
Android,A,28.498545801664285,60.59815112971044,6.199501617699128,775,43,262
Android,A,8.563661335846486,26.03950767276048,4.783569687913871,776,51,275
PC,A,19.33410329364702,39.28660742690087,7.103911689711333,777,31,285
