,Pressure
2024-07-28 11:06:00,49.915128091100435
2024-07-28 11:07:00,50.82109138602251
2024-07-28 11:08:00,50.824408930742905
2024-07-28 11:09:00,50.85773429608499
2024-07-28 11:10:00,49.88284063772062
2024-07-28 11:11:00,49.25902077194857
2024-07-28 11:12:00,50.61003925711914
2024-07-28 11:13:00,49.791827357350115
2024-07-28 11:14:00,50.019083156001
2024-07-28 11:15:00,50.314160051427585
2024-07-28 11:16:00,49.19778179974367
2024-07-28 11:17:00,50.81456060266625
2024-07-28 11:18:00,50.437481164551656
2024-07-28 11:19:00,50.17613579103573
2024-07-28 11:20:00,50.44545837523935
2024-07-28 11:21:00,50.27847626966367
2024-07-28 11:22:00,50.05841405778454
2024-07-28 11:23:00,49.846112838927716
2024-07-28 11:24:00,49.63042886282211
2024-07-28 11:25:00,50.143607140451685
2024-07-28 11:26:00,50.180601529885834
2024-07-28 11:27:00,50.5415994013441
2024-07-28 11:28:00,50.1003300043596
2024-07-28 11:29:00,49.57339924210972
2024-07-28 11:30:00,49.21188357630167
2024-07-28 11:31:00,49.93621891899503
2024-07-28 11:32:00,49.98627081165522
2024-07-28 11:33:00,49.9509542086032
2024-07-28 11:34:00,49.23474355132219
2024-07-28 11:35:00,50.537232570267754
2024-07-28 11:36:00,50.53631487311689
2024-07-28 11:37:00,49.588357417692755
2024-07-28 11:38:00,50.40299105581108
2024-07-28 11:39:00,50.47641543090583
2024-07-28 11:40:00,50.01922353832385
2024-07-28 11:41:00,49.52575068690296
2024-07-28 11:42:00,50.80669076763051
2024-07-28 11:43:00,50.190460716886115
2024-07-28 11:44:00,49.87448127239398
2024-07-28 11:45:00,50.38642269783645
2024-07-28 11:46:00,50.81110424392507
2024-07-28 11:47:00,49.751419926655565
2024-07-28 11:48:00,50.34571127262839
2024-07-28 11:49:00,50.971580085362355
2024-07-28 11:50:00,49.44171758288226
2024-07-28 11:51:00,49.72537320563597
2024-07-28 11:52:00,49.701072459703894
2024-07-28 11:53:00,49.92083643147539
2024-07-28 11:54:00,49.895013132057905
2024-07-28 11:55:00,50.150397719683525
2024-07-28 11:56:00,49.589812239932634
2024-07-28 11:57:00,49.688668255559556
2024-07-28 11:58:00,50.150645241991285
2024-07-28 11:59:00,50.07745592986686
2024-07-28 12:00:00,50.4370399045801
2024-07-28 12:01:00,50.20467751246282
2024-07-28 12:02:00,50.38592331778038
2024-07-28 12:03:00,49.42852398022925
2024-07-28 12:04:00,49.80829184444211
2024-07-28 12:05:00,50.92418997544172
2024-07-28 12:06:00,50.19603902327584
2024-07-28 12:07:00,50.373696480773155
2024-07-28 12:08:00,50.136367368581396
2024-07-28 12:09:00,50.21266792846439
2024-07-28 12:10:00,49.884547974235915
2024-07-28 12:11:00,51.78578960901316
2024-07-28 12:12:00,49.80192203879515
2024-07-28 12:13:00,49.98083939112843
2024-07-28 12:14:00,48.78758183727238
2024-07-28 12:15:00,50.55313332879736
2024-07-28 12:16:00,49.723873525157536
2024-07-28 12:17:00,49.96960294699418
2024-07-28 12:18:00,49.73597972455909
2024-07-28 12:19:00,49.930658527362574
2024-07-28 12:20:00,49.85787645078968
2024-07-28 12:21:00,49.978479112109675
2024-07-28 12:22:00,49.973599258673076
2024-07-28 12:23:00,49.92289734425706
2024-07-28 12:24:00,49.91606138672686
2024-07-28 12:25:00,50.654259226163006
2024-07-28 12:26:00,50.44070845987963
2024-07-28 12:27:00,50.443721159223294
2024-07-28 12:28:00,49.63377555944411
2024-07-28 12:29:00,50.62841041592418
2024-07-28 12:30:00,50.56582225459795
2024-07-28 12:31:00,49.72329783559922
2024-07-28 12:32:00,50.7619260085999
2024-07-28 12:33:00,49.65838702850011
2024-07-28 12:34:00,49.07898408079746
2024-07-28 12:35:00,50.55076299307659
2024-07-28 12:36:00,49.940240609784965
2024-07-28 12:37:00,50.48846078228749
2024-07-28 12:38:00,49.6228989186379
2024-07-28 12:39:00,49.36911499412648
2024-07-28 12:40:00,50.61593589431199
2024-07-28 12:41:00,49.29636571830212
2024-07-28 12:42:00,49.21948474428132
2024-07-28 12:43:00,49.037206554617825
2024-07-28 12:44:00,48.60276385084621
2024-07-28 12:45:00,49.480447808367806
2024-07-28 12:46:00,48.91529602079398
2024-07-28 12:47:00,49.982197257695084
2024-07-28 12:48:00,48.88179132483768
2024-07-28 12:49:00,49.452863290412004
2024-07-28 12:50:00,51.16603099810483
2024-07-28 12:51:00,50.17256212030603
2024-07-28 12:52:00,50.02640283770386
2024-07-28 12:53:00,49.189624009840074
2024-07-28 12:54:00,49.87720116702562
2024-07-28 12:55:00,50.02405428156831
2024-07-28 12:56:00,49.19740960210647
2024-07-28 12:57:00,50.06309034044031
2024-07-28 12:58:00,50.59561622853255
2024-07-28 12:59:00,49.82587094058031
2024-07-28 13:00:00,49.901381815797855
2024-07-28 13:01:00,48.97895179225229
2024-07-28 13:02:00,49.30038306569521
2024-07-28 13:03:00,50.528847550714104
2024-07-28 13:04:00,49.669224676709746
2024-07-28 13:05:00,49.535144182778794
2024-07-28 13:06:00,49.65370844201432
2024-07-28 13:07:00,49.97126693649958
2024-07-28 13:08:00,49.4207920445671
2024-07-28 13:09:00,50.063258252985115
2024-07-28 13:10:00,49.31999616143847
2024-07-28 13:11:00,50.38700000103789
2024-07-28 13:12:00,49.4714721113302
2024-07-28 13:13:00,50.660134159466054
2024-07-28 13:14:00,49.994983673621306
2024-07-28 13:15:00,49.577177785802384
2024-07-28 13:16:00,50.45573030479116
2024-07-28 13:17:00,49.31275156044845
2024-07-28 13:18:00,49.726467177491294
2024-07-28 13:19:00,49.99996223669469
2024-07-28 13:20:00,49.9394165983559
2024-07-28 13:21:00,48.99570726581469
2024-07-28 13:22:00,49.539676728693316
2024-07-28 13:23:00,50.084117171211716
2024-07-28 13:24:00,49.34005422032004
2024-07-28 13:25:00,50.63321464933292
2024-07-28 13:26:00,50.24759044439299
2024-07-28 13:27:00,49.74287980464447
2024-07-28 13:28:00,49.88985376734997
2024-07-28 13:29:00,50.930782061915906
2024-07-28 13:30:00,50.46799422543816
2024-07-28 13:31:00,50.19010957243309
2024-07-28 13:32:00,49.29224061478286
2024-07-28 13:33:00,50.81480565932298
2024-07-28 13:34:00,50.52620053443699
2024-07-28 13:35:00,49.92579730622006
2024-07-28 13:36:00,49.725150965395606
2024-07-28 13:37:00,49.906048030611615
2024-07-28 13:38:00,49.39903165956651
2024-07-28 13:39:00,49.76460722114633
2024-07-28 13:40:00,50.38158025707726
2024-07-28 13:41:00,49.09618936137871
2024-07-28 13:42:00,49.84296281287886
2024-07-28 13:43:00,50.05687798643992
2024-07-28 13:44:00,50.051784018661664
2024-07-28 13:45:00,49.410531522983284
2024-07-28 13:46:00,49.40892355433647
2024-07-28 13:47:00,50.544582691229195
2024-07-28 13:48:00,49.38773545359185
2024-07-28 13:49:00,50.50432547815422
2024-07-28 13:50:00,49.75881734244575
2024-07-28 13:51:00,50.53989817515047
2024-07-28 13:52:00,49.78946074729749
2024-07-28 13:53:00,49.416764339691845
2024-07-28 13:54:00,50.42827742819673
2024-07-28 13:55:00,49.9913043888849
2024-07-28 13:56:00,50.72428829266222
2024-07-28 13:57:00,50.44610004256892
2024-07-28 13:58:00,49.8852866855281
2024-07-28 13:59:00,49.77516619916851
2024-07-28 14:00:00,50.011686171643625
2024-07-28 14:01:00,50.09510500892959
2024-07-28 14:02:00,49.559125736634094
2024-07-28 14:03:00,50.42096978651229
2024-07-28 14:04:00,49.8013182540948
2024-07-28 14:05:00,49.78848612742335
2024-07-28 14:06:00,49.72965583131375
2024-07-28 14:07:00,50.11550863367169
2024-07-28 14:08:00,49.65397369913957
2024-07-28 14:09:00,50.067485054995146
2024-07-28 14:10:00,51.383301535550935
2024-07-28 14:11:00,49.97319526996433
2024-07-28 14:12:00,49.78299763085067
2024-07-28 14:13:00,49.16615538592605
2024-07-28 14:14:00,50.02511096238204
2024-07-28 14:15:00,49.4453845283752
2024-07-28 14:16:00,49.812220940514216
2024-07-28 14:17:00,50.07580379682357
2024-07-28 14:18:00,49.13450527508893
2024-07-28 14:19:00,50.07873137619923
2024-07-28 14:20:00,50.152257587713024
2024-07-28 14:21:00,49.35144999016667
2024-07-28 14:22:00,49.803845403935455
2024-07-28 14:23:00,49.084666818911096
2024-07-28 14:24:00,50.7877504679212
2024-07-28 14:25:00,50.16528163827442
2024-07-28 14:26:00,49.910205749510446
2024-07-28 14:27:00,49.918282084671915
2024-07-28 14:28:00,50.56572180403288
2024-07-28 14:29:00,49.952917224039695
2024-07-28 14:30:00,50.165408385637875
2024-07-28 14:31:00,50.75931478018275
2024-07-28 14:32:00,49.8269164259989
2024-07-28 14:33:00,49.453682337746635
2024-07-28 14:34:00,49.58774971262319
2024-07-28 14:35:00,50.71433191721965
2024-07-28 14:36:00,50.04571415425703
2024-07-28 14:37:00,49.748834355865164
2024-07-28 14:38:00,50.48682218989958
2024-07-28 14:39:00,50.49897869283858
2024-07-28 14:40:00,49.76217611604678
2024-07-28 14:41:00,49.514031581457274
2024-07-28 14:42:00,49.214735699469394
2024-07-28 14:43:00,49.10305553953688
2024-07-28 14:44:00,49.867506774077
2024-07-28 14:45:00,49.553402026481606
2024-07-28 14:46:00,50.929237204903096
2024-07-28 14:47:00,50.02926887734751
2024-07-28 14:48:00,49.02892522837442
2024-07-28 14:49:00,50.70936463775503
2024-07-28 14:50:00,50.0808551547088
2024-07-28 14:51:00,50.352489740186556
2024-07-28 14:52:00,50.3410173884167
2024-07-28 14:53:00,50.14827828364327
2024-07-28 14:54:00,50.26167131521727
2024-07-28 14:55:00,50.119380335864854
2024-07-28 14:56:00,49.44680704701728
2024-07-28 14:57:00,50.183366099071236
2024-07-28 14:58:00,50.51195275249627
2024-07-28 14:59:00,49.894971793677094
2024-07-28 15:00:00,50.275651109034875
2024-07-28 15:01:00,50.20979457259903
2024-07-28 15:02:00,50.90782603195955
2024-07-28 15:03:00,49.87362484965012
2024-07-28 15:04:00,49.85399791861488
2024-07-28 15:05:00,49.94153412992662
2024-07-28 15:06:00,49.94880446244815
2024-07-28 15:07:00,48.863691144522846
2024-07-28 15:08:00,49.67869507926672
2024-07-28 15:09:00,50.149942533272885
2024-07-28 15:10:00,49.995871742666075
2024-07-28 15:11:00,49.600330422901436
2024-07-28 15:12:00,49.66761037391231
2024-07-28 15:13:00,49.82219343585152
2024-07-28 15:14:00,49.59921410959879
2024-07-28 15:15:00,49.7434746947783
2024-07-28 15:16:00,49.73030494026073
2024-07-28 15:17:00,50.44768542330359
2024-07-28 15:18:00,50.508195634270535
2024-07-28 15:19:00,50.466792547197336
2024-07-28 15:20:00,50.21335089958761
2024-07-28 15:21:00,49.64583875779323
2024-07-28 15:22:00,50.479915224996866
2024-07-28 15:23:00,49.84287470674028
2024-07-28 15:24:00,50.011526104129736
2024-07-28 15:25:00,50.669110265965294
2024-07-28 15:26:00,50.04199642806582
2024-07-28 15:27:00,50.12364201511881
2024-07-28 15:28:00,49.2936102570017
2024-07-28 15:29:00,50.24350464688343
2024-07-28 15:30:00,49.50999667634876
2024-07-28 15:31:00,50.50596982818395
2024-07-28 15:32:00,49.90770041141357
2024-07-28 15:33:00,48.881915578991446
2024-07-28 15:34:00,49.82098994871833
2024-07-28 15:35:00,49.885982730857044
2024-07-28 15:36:00,50.24273761303905
2024-07-28 15:37:00,50.33525619532358
2024-07-28 15:38:00,49.8361178776394
2024-07-28 15:39:00,50.50643409742694
2024-07-28 15:40:00,48.41647233567355
2024-07-28 15:41:00,49.643005500987385
2024-07-28 15:42:00,49.443817864581405
2024-07-28 15:43:00,49.37290824470754
2024-07-28 15:44:00,50.479853185673754
2024-07-28 15:45:00,50.41458519951242
2024-07-28 15:46:00,49.61211498979489
2024-07-28 15:47:00,50.58902850197998
2024-07-28 15:48:00,50.05073344622621
2024-07-28 15:49:00,49.789157949612424
2024-07-28 15:50:00,49.65353860181378
2024-07-28 15:51:00,49.610864136768456
2024-07-28 15:52:00,50.23638742872477
2024-07-28 15:53:00,50.3250774504835
2024-07-28 15:54:00,50.119250606093956
2024-07-28 15:55:00,48.97489116130845
2024-07-28 15:56:00,50.14817932802645
2024-07-28 15:57:00,50.2826982820194
2024-07-28 15:58:00,49.66539719726777
2024-07-28 15:59:00,50.021625271449174
2024-07-28 16:00:00,49.068057850349625
2024-07-28 16:01:00,49.385015469160116
2024-07-28 16:02:00,49.83788232587974
2024-07-28 16:03:00,49.84512442799195
2024-07-28 16:04:00,50.1758396858748
2024-07-28 16:05:00,49.406537306735295
2024-07-28 16:06:00,49.82939696768966
2024-07-28 16:07:00,49.75511010979329
2024-07-28 16:08:00,50.264005236989604
2024-07-28 16:09:00,50.71052138418417
2024-07-28 16:10:00,50.86046015990504
2024-07-28 16:11:00,49.21577997658432
2024-07-28 16:12:00,49.97599290412477
2024-07-28 16:13:00,49.44373534487762
2024-07-28 16:14:00,49.96762752425688
2024-07-28 16:15:00,50.21145963980798
2024-07-28 16:16:00,50.040745449351704
2024-07-28 16:17:00,49.97549415060277
2024-07-28 16:18:00,50.74151958738265
2024-07-28 16:19:00,50.360494695851955
2024-07-28 16:20:00,49.86367276923111
2024-07-28 16:21:00,50.01210568044765
2024-07-28 16:22:00,50.4354489033947
2024-07-28 16:23:00,50.30489525301964
2024-07-28 16:24:00,49.78746194814959
2024-07-28 16:25:00,49.11237857944822
2024-07-28 16:26:00,49.40767125361366
2024-07-28 16:27:00,50.07298961250676
2024-07-28 16:28:00,49.1067365736605
2024-07-28 16:29:00,49.92380275099178
2024-07-28 16:30:00,49.773215411906236
2024-07-28 16:31:00,50.4996264015236
2024-07-28 16:32:00,49.340978088262275
2024-07-28 16:33:00,49.034115510549505
2024-07-28 16:34:00,49.790179629194945
2024-07-28 16:35:00,50.31738156579676
2024-07-28 16:36:00,50.53495929946368
2024-07-28 16:37:00,49.54533649172003
2024-07-28 16:38:00,50.235131873798096
2024-07-28 16:39:00,49.44428477611882
2024-07-28 16:40:00,49.625586267215276
2024-07-28 16:41:00,50.28379736301388
2024-07-28 16:42:00,50.35907527127592
2024-07-28 16:43:00,49.50030962536324
2024-07-28 16:44:00,50.23744916146849
2024-07-28 16:45:00,49.065750093374724
2024-07-28 16:46:00,49.89867054641722
2024-07-28 16:47:00,49.43287598686083
2024-07-28 16:48:00,49.59615032990143
2024-07-28 16:49:00,49.36196132392782
2024-07-28 16:50:00,50.27681319766949
2024-07-28 16:51:00,50.27693723521593
2024-07-28 16:52:00,49.65439977733361
2024-07-28 16:53:00,50.1877911532218
2024-07-28 16:54:00,50.130636276567685
2024-07-28 16:55:00,49.93577412283328
2024-07-28 16:56:00,51.07908509979179
2024-07-28 16:57:00,49.57956069143007
2024-07-28 16:58:00,50.00715254535657
2024-07-28 16:59:00,49.80880648535222
2024-07-28 17:00:00,49.81410999268479
2024-07-28 17:01:00,50.07970600204574
2024-07-28 17:02:00,49.85280214990518
2024-07-28 17:03:00,49.56978661995388
2024-07-28 17:04:00,50.06211374897987
2024-07-28 17:05:00,50.59116582337699
2024-07-28 17:06:00,50.47138318998925
2024-07-28 17:07:00,50.101522244204354
2024-07-28 17:08:00,49.632301593100536
2024-07-28 17:09:00,50.09321480019973
2024-07-28 17:10:00,50.54232151167297
2024-07-28 17:11:00,50.59559463116349
2024-07-28 17:12:00,50.1798435297832
2024-07-28 17:13:00,49.81782139991689
2024-07-28 17:14:00,49.89862362528356
2024-07-28 17:15:00,50.386022963669255
2024-07-28 17:16:00,50.343173107435625
2024-07-28 17:17:00,49.12115019393101
2024-07-28 17:18:00,50.32930878239614
2024-07-28 17:19:00,50.35564417001476
2024-07-28 17:20:00,49.556404287497365
2024-07-28 17:21:00,49.61750944188816
2024-07-28 17:22:00,49.62141795094118
2024-07-28 17:23:00,49.659868598738576
2024-07-28 17:24:00,49.291625206402884
2024-07-28 17:25:00,50.15654596477597
2024-07-28 17:26:00,49.607140300616244
2024-07-28 17:27:00,49.96480808195435
2024-07-28 17:28:00,49.751215608475505
2024-07-28 17:29:00,50.127588760698345
2024-07-28 17:30:00,49.494691481964026
2024-07-28 17:31:00,50.12263268744823
2024-07-28 17:32:00,50.19489050797185
2024-07-28 17:33:00,50.41379729259931
2024-07-28 17:34:00,50.98388454469533
2024-07-28 17:35:00,48.95394911487289
2024-07-28 17:36:00,50.16015716718657
2024-07-28 17:37:00,49.64541857919663
2024-07-28 17:38:00,49.03747066354442
2024-07-28 17:39:00,50.42081531165333
2024-07-28 17:40:00,50.66609994194745
2024-07-28 17:41:00,49.80418614475037
2024-07-28 17:42:00,50.105458148111005
2024-07-28 17:43:00,49.96796162991842
2024-07-28 17:44:00,50.217098834046595
2024-07-28 17:45:00,50.440267874461796
2024-07-28 17:46:00,50.1724686678467
2024-07-28 17:47:00,50.17288496473008
2024-07-28 17:48:00,50.62986827143582
2024-07-28 17:49:00,49.91766888891169
2024-07-28 17:50:00,50.461532285649476
2024-07-28 17:51:00,49.58899978890424
2024-07-28 17:52:00,50.80354247335835
2024-07-28 17:53:00,50.368912696186456
2024-07-28 17:54:00,49.79812023305427
2024-07-28 17:55:00,48.94272592645517
2024-07-28 17:56:00,49.99984464143442
2024-07-28 17:57:00,49.40909529561463
2024-07-28 17:58:00,50.14981730158987
2024-07-28 17:59:00,50.725584411400234
2024-07-28 18:00:00,50.080029896398244
2024-07-28 18:01:00,49.910993692837735
2024-07-28 18:02:00,50.17110270199793
2024-07-28 18:03:00,50.142825098054935
2024-07-28 18:04:00,48.81856794577388
2024-07-28 18:05:00,50.12046843203526
2024-07-28 18:06:00,50.31013867805885
2024-07-28 18:07:00,49.870329182853645
2024-07-28 18:08:00,50.48927953907025
2024-07-28 18:09:00,49.9361627127085
2024-07-28 18:10:00,50.383499381240206
2024-07-28 18:11:00,51.136552553531075
2024-07-28 18:12:00,49.951804435486764
2024-07-28 18:13:00,49.028933917040874
2024-07-28 18:14:00,49.8317041379622
2024-07-28 18:15:00,49.13705499760496
2024-07-28 18:16:00,50.3056189132202
2024-07-28 18:17:00,50.65467548701655
2024-07-28 18:18:00,50.34793983085877
2024-07-28 18:19:00,50.160154106373135
2024-07-28 18:20:00,49.67753727123762
2024-07-28 18:21:00,50.787824872983236
2024-07-28 18:22:00,50.37663810599966
2024-07-28 18:23:00,50.142234778364774
2024-07-28 18:24:00,50.10243015952329
2024-07-28 18:25:00,50.055813679325006
2024-07-28 18:26:00,50.22610821197971
2024-07-28 18:27:00,49.6933364104692
2024-07-28 18:28:00,50.76262496700171
2024-07-28 18:29:00,50.07616987643697
2024-07-28 18:30:00,50.30002722523625
2024-07-28 18:31:00,49.78321636116529
2024-07-28 18:32:00,50.18745926678671
2024-07-28 18:33:00,48.85912378684676
2024-07-28 18:34:00,49.44085056077092
2024-07-28 18:35:00,49.98429342340677
2024-07-28 18:36:00,49.33876344497167
2024-07-28 18:37:00,51.219707031932586
2024-07-28 18:38:00,49.16595934304531
2024-07-28 18:39:00,50.17295037451797
2024-07-28 18:40:00,50.827886576737086
2024-07-28 18:41:00,50.24064352970604
2024-07-28 18:42:00,49.84488622330931
2024-07-28 18:43:00,49.72392795808361
2024-07-28 18:44:00,50.33662774438632
2024-07-28 18:45:00,49.599864659478726
2024-07-28 18:46:00,49.94025694509562
2024-07-28 18:47:00,50.34559930285904
2024-07-28 18:48:00,49.84606048671185
2024-07-28 18:49:00,50.043755005094354
2024-07-28 18:50:00,49.84795685372549
2024-07-28 18:51:00,49.51510119824657
2024-07-28 18:52:00,50.594575242361074
2024-07-28 18:53:00,50.6965331202915
2024-07-28 18:54:00,49.841650023048324
2024-07-28 18:55:00,49.86721192066071
2024-07-28 18:56:00,49.911050330510065
2024-07-28 18:57:00,50.269401636812894
2024-07-28 18:58:00,49.54734986737923
2024-07-28 18:59:00,49.9557373472237
2024-07-28 19:00:00,50.131479527584574
2024-07-28 19:01:00,50.321021074693626
2024-07-28 19:02:00,48.60958136255929
2024-07-28 19:03:00,50.201701604784255
2024-07-28 19:04:00,50.17292338095954
2024-07-28 19:05:00,50.50386411834982
2024-07-28 19:06:00,49.736867992389655
2024-07-28 19:07:00,49.74082339736547
2024-07-28 19:08:00,50.60125829333485
2024-07-28 19:09:00,49.21842164692539
2024-07-28 19:10:00,50.8145451456907
2024-07-28 19:11:00,51.277947229613915
2024-07-28 19:12:00,50.238725842352444
2024-07-28 19:13:00,50.4070492367883
2024-07-28 19:14:00,49.255209146450326
2024-07-28 19:15:00,49.652720106651216
2024-07-28 19:16:00,50.52893127358605
2024-07-28 19:17:00,50.18090767349112
2024-07-28 19:18:00,49.90928626848662
2024-07-28 19:19:00,50.11643456616977
2024-07-28 19:20:00,50.25348824216013
2024-07-28 19:21:00,49.85345214945648
2024-07-28 19:22:00,49.98552702751163
2024-07-28 19:23:00,49.98184631260053
2024-07-28 19:24:00,49.47386050929453
2024-07-28 19:25:00,50.16179731397955
2024-07-28 19:26:00,50.90179295730655
2024-07-28 19:27:00,50.865981065093095
2024-07-28 19:28:00,49.26180035207412
2024-07-28 19:29:00,50.285315609938365
2024-07-28 19:30:00,50.337751890452886
2024-07-28 19:31:00,49.79474476858818
2024-07-28 19:32:00,49.517899982643804
2024-07-28 19:33:00,49.33959284291418
2024-07-28 19:34:00,49.77764811057499
2024-07-28 19:35:00,50.175004568303606
2024-07-28 19:36:00,49.920970912116374
2024-07-28 19:37:00,49.694533455868424
2024-07-28 19:38:00,49.37542168432455
2024-07-28 19:39:00,50.17535812919415
2024-07-28 19:40:00,50.533271223484725
2024-07-28 19:41:00,49.536539013982754
2024-07-28 19:42:00,50.22421448207436
2024-07-28 19:43:00,49.0602623780448
2024-07-28 19:44:00,49.67126694552938
2024-07-28 19:45:00,50.36480205975788
2024-07-28 19:46:00,49.44111639530519
2024-07-28 19:47:00,49.697781637593785
2024-07-28 19:48:00,50.70898341421835
2024-07-28 19:49:00,49.63357800987373
2024-07-28 19:50:00,49.573027590385365
2024-07-28 19:51:00,50.287924180965334
2024-07-28 19:52:00,50.97736678157764
2024-07-28 19:53:00,49.88016502635294
2024-07-28 19:54:00,50.3843679301593
2024-07-28 19:55:00,50.67288459005751
2024-07-28 19:56:00,50.162776081440285
2024-07-28 19:57:00,49.86504104940747
2024-07-28 19:58:00,49.56183663068726
2024-07-28 19:59:00,49.28739451953947
2024-07-28 20:00:00,50.5558508725519
2024-07-28 20:01:00,50.09047857287094
2024-07-28 20:02:00,50.66640047121147
2024-07-28 20:03:00,50.494462658174854
2024-07-28 20:04:00,49.69151473998619
2024-07-28 20:05:00,49.40655665004982
2024-07-28 20:06:00,50.20633479146846
2024-07-28 20:07:00,49.683746557829394
2024-07-28 20:08:00,50.18834457050036
2024-07-28 20:09:00,49.634424031169296
2024-07-28 20:10:00,49.56938737340136
2024-07-28 20:11:00,49.929504595229645
2024-07-28 20:12:00,50.467050310203994
2024-07-28 20:13:00,50.15326994765679
2024-07-28 20:14:00,50.58918757433589
2024-07-28 20:15:00,49.383219148472385
2024-07-28 20:16:00,49.47146142923385
2024-07-28 20:17:00,49.955418150419845
2024-07-28 20:18:00,51.082850691646534
2024-07-28 20:19:00,50.33714305678119
2024-07-28 20:20:00,49.46669362897764
2024-07-28 20:21:00,49.96192977352115
2024-07-28 20:22:00,50.11035739540063
2024-07-28 20:23:00,49.715657127219494
2024-07-28 20:24:00,50.30663749552825
2024-07-28 20:25:00,49.921776930917595
2024-07-28 20:26:00,49.85033464089516
2024-07-28 20:27:00,50.63012839359624
2024-07-28 20:28:00,49.14516954891986
2024-07-28 20:29:00,49.51909732910765
2024-07-28 20:30:00,49.59134550927961
2024-07-28 20:31:00,49.57615946500065
2024-07-28 20:32:00,49.635623477354315
2024-07-28 20:33:00,50.244237978945414
2024-07-28 20:34:00,50.54826641420517
2024-07-28 20:35:00,50.458020630327944
2024-07-28 20:36:00,49.490218936735495
2024-07-28 20:37:00,49.94629105071506
2024-07-28 20:38:00,50.22613260673741
2024-07-28 20:39:00,50.12000147614272
2024-07-28 20:40:00,50.652873699754615
2024-07-28 20:41:00,49.66233288222799
2024-07-28 20:42:00,50.07815971055041
2024-07-28 20:43:00,49.80338464254696
2024-07-28 20:44:00,50.12553750954476
2024-07-28 20:45:00,49.46055154365515
2024-07-28 20:46:00,49.53553113952121
2024-07-28 20:47:00,49.63494457010576
2024-07-28 20:48:00,49.718165344422474
2024-07-28 20:49:00,50.77396163281638
2024-07-28 20:50:00,50.58770095714772
2024-07-28 20:51:00,49.89367516464303
2024-07-28 20:52:00,50.08646664710475
2024-07-28 20:53:00,49.2027819909448
2024-07-28 20:54:00,49.91035382672427
2024-07-28 20:55:00,50.07980735665586
2024-07-28 20:56:00,50.57284210670061
2024-07-28 20:57:00,50.163402359837484
2024-07-28 20:58:00,50.21644502938778
2024-07-28 20:59:00,50.14888144487523
2024-07-28 21:00:00,50.13450059483606
2024-07-28 21:01:00,49.30162041203251
2024-07-28 21:02:00,49.79162116582985
2024-07-28 21:03:00,50.71744339927077
2024-07-28 21:04:00,50.41194822130462
2024-07-28 21:05:00,50.24711724953257
2024-07-28 21:06:00,50.03335765461203
2024-07-28 21:07:00,50.32972069787283
2024-07-28 21:08:00,49.52755529552359
2024-07-28 21:09:00,49.20997021899312
2024-07-28 21:10:00,49.80895672388252
2024-07-28 21:11:00,50.26896152886189
2024-07-28 21:12:00,50.05391494113431
2024-07-28 21:13:00,50.50697933942247
2024-07-28 21:14:00,50.17572525828023
2024-07-28 21:15:00,50.02242109810717
2024-07-28 21:16:00,50.663742477007816
2024-07-28 21:17:00,50.566187889228736
2024-07-28 21:18:00,49.95095434939028
2024-07-28 21:19:00,49.44847506949196
2024-07-28 21:20:00,49.54631925387224
2024-07-28 21:21:00,49.919274430857925
2024-07-28 21:22:00,49.81659430817378
2024-07-28 21:23:00,50.82888116494033
2024-07-28 21:24:00,49.159932925527684
2024-07-28 21:25:00,49.96787110655539
2024-07-28 21:26:00,49.46688675630088
2024-07-28 21:27:00,50.05840093445653
2024-07-28 21:28:00,50.191132416446
2024-07-28 21:29:00,49.79755151279305
2024-07-28 21:30:00,50.26524070684076
2024-07-28 21:31:00,49.90068652974686
2024-07-28 21:32:00,49.910302193621916
2024-07-28 21:33:00,49.79105563729055
2024-07-28 21:34:00,50.32541214436579
2024-07-28 21:35:00,50.069250731853124
2024-07-28 21:36:00,50.786619814891395
2024-07-28 21:37:00,50.63501243841219
2024-07-28 21:38:00,50.27688730378529
2024-07-28 21:39:00,48.920279176949975
2024-07-28 21:40:00,49.257835843979684
2024-07-28 21:41:00,50.493125286394914
2024-07-28 21:42:00,49.762180720237474
2024-07-28 21:43:00,50.117421878839146
2024-07-28 21:44:00,49.68476230000014
2024-07-28 21:45:00,50.25894331525812
2024-07-28 21:46:00,50.47899497204725
2024-07-28 21:47:00,49.39518613020719
2024-07-28 21:48:00,49.59321428725623
2024-07-28 21:49:00,49.168135793334145
2024-07-28 21:50:00,50.116703655914385
2024-07-28 21:51:00,49.16735978958509
2024-07-28 21:52:00,49.81695915255068
2024-07-28 21:53:00,50.2598055732664
2024-07-28 21:54:00,51.02904646733748
2024-07-28 21:55:00,50.18420917114373
2024-07-28 21:56:00,50.62644237098746
2024-07-28 21:57:00,50.129579421279885
2024-07-28 21:58:00,50.15462170469251
2024-07-28 21:59:00,49.894538551113406
2024-07-28 22:00:00,49.808364933548184
2024-07-28 22:01:00,50.58718907577135
2024-07-28 22:02:00,50.187337176412484
2024-07-28 22:03:00,50.16814817244228
2024-07-28 22:04:00,49.695912369784466
2024-07-28 22:05:00,49.82747913428578
2024-07-28 22:06:00,51.03374524148953
2024-07-28 22:07:00,49.966249084785865
2024-07-28 22:08:00,50.663084029795996
2024-07-28 22:09:00,49.73987414433296
2024-07-28 22:10:00,50.40077208577414
2024-07-28 22:11:00,50.14489779942281
