Date,Demand_MW
2022-07-23 13:00:00,28276.137112931447
2022-07-23 14:00:00,27547.941859069026
2022-07-23 15:00:00,28628.435601842888
2022-07-23 16:00:00,27403.102963102632
2022-07-23 17:00:00,26327.550171842155
2022-07-23 18:00:00,26553.635975286074
2022-07-23 19:00:00,25459.83278290029
2022-07-23 20:00:00,25460.78891578612
2022-07-23 21:00:00,25306.828861480513
2022-07-23 22:00:00,24432.602868599395
2022-07-23 23:00:00,24584.696404775346
2022-07-24 00:00:00,24989.71474510175
2022-07-24 01:00:00,24937.941485775467
2022-07-24 02:00:00,25067.70057128166
2022-07-24 03:00:00,25233.388149071347
2022-07-24 04:00:00,27108.540115840817
2022-07-24 05:00:00,25959.744866589972
2022-07-24 06:00:00,27374.324242920862
2022-07-24 07:00:00,27533.757558570644
2022-07-24 08:00:00,28214.40588916009
2022-07-24 09:00:00,27578.0183604651
2022-07-24 10:00:00,28634.187935954244
2022-07-24 11:00:00,28491.57135843345
2022-07-24 12:00:00,28493.27670862653
2022-07-24 13:00:00,28529.042923752146
2022-07-24 14:00:00,28039.637402057182
2022-07-24 15:00:00,28104.27926161648
2022-07-24 16:00:00,28905.67995082271
2022-07-24 17:00:00,27339.538273850398
2022-07-24 18:00:00,27315.092539103938
2022-07-24 19:00:00,27529.454313494567
2022-07-24 20:00:00,25435.465590412517
2022-07-24 21:00:00,25669.483051181018
2022-07-24 22:00:00,25542.761270829367
2022-07-24 23:00:00,25089.984900289255
2022-07-25 00:00:00,25364.114040075958
2022-07-25 01:00:00,25143.937474678463
2022-07-25 02:00:00,24788.34184483785
2022-07-25 03:00:00,25746.504216479036
2022-07-25 04:00:00,25479.61339794417
2022-07-25 05:00:00,25727.067664006347
2022-07-25 06:00:00,26414.761406172867
2022-07-25 07:00:00,27203.34752358973
2022-07-25 08:00:00,28245.4038820615
2022-07-25 09:00:00,27927.745156116976
2022-07-25 10:00:00,28530.83080537199
2022-07-25 11:00:00,28399.907985140086
2022-07-25 12:00:00,28445.43375434445
2022-07-25 13:00:00,28611.648705348784
2022-07-25 14:00:00,27787.888292720923
2022-07-25 15:00:00,28182.066813643793
2022-07-25 16:00:00,27465.8366932284
2022-07-25 17:00:00,26741.177283135898
2022-07-25 18:00:00,26913.643999715696
2022-07-25 19:00:00,26065.864968204474
2022-07-25 20:00:00,24139.591061863466
2022-07-25 21:00:00,25280.2014182584
2022-07-25 22:00:00,24316.16735988902
2022-07-25 23:00:00,24621.38611630711
2022-07-26 00:00:00,24882.682900149197
2022-07-26 01:00:00,24061.364332667516
2022-07-26 02:00:00,23678.63995992575
2022-07-26 03:00:00,25086.641900961036
2022-07-26 04:00:00,24817.66542026426
2022-07-26 05:00:00,25677.67380399814
2022-07-26 06:00:00,25665.424960877073
2022-07-26 07:00:00,25829.659275456597
2022-07-26 08:00:00,26946.449205788213
2022-07-26 09:00:00,27183.768740294556
2022-07-26 10:00:00,27424.398572141134
2022-07-26 11:00:00,26957.313840175935
2022-07-26 12:00:00,27442.72600071046
2022-07-26 13:00:00,27148.291754233738
2022-07-26 14:00:00,26718.394200823717
2022-07-26 15:00:00,26798.869908321616
2022-07-26 16:00:00,25339.987479851192
2022-07-26 17:00:00,25746.601360995606
2022-07-26 18:00:00,24538.81599688992
2022-07-26 19:00:00,23856.097594048635
2022-07-26 20:00:00,24556.196396121155
2022-07-26 21:00:00,23295.190263722106
2022-07-26 22:00:00,23230.52266080205
2022-07-26 23:00:00,23270.55233277134
2022-07-27 00:00:00,22660.879527278656
2022-07-27 01:00:00,22680.583915022864
2022-07-27 02:00:00,23363.81454155394
2022-07-27 03:00:00,23486.745560259573
2022-07-27 04:00:00,23480.362053893357
2022-07-27 05:00:00,24221.015556426213
2022-07-27 06:00:00,23714.58337764304
2022-07-27 07:00:00,24663.48081894832
2022-07-27 08:00:00,26224.973326766794
2022-07-27 09:00:00,25388.693522628302
2022-07-27 10:00:00,25734.805246177897
2022-07-27 11:00:00,25867.938655753354
2022-07-27 12:00:00,26073.772447917763
2022-07-27 13:00:00,25917.597842800824
2022-07-27 14:00:00,26015.865893514132
2022-07-27 15:00:00,25723.357331972034
2022-07-27 16:00:00,25171.853832702778
2022-07-27 17:00:00,25023.66795888021
2022-07-27 18:00:00,24968.087780967406
2022-07-27 19:00:00,23978.22722882917
2022-07-27 20:00:00,22665.53521238588
2022-07-27 21:00:00,22107.90164174626
2022-07-27 22:00:00,21955.312785317274
2022-07-27 23:00:00,22357.155837526632
2022-07-28 00:00:00,22119.75390207655
2022-07-28 01:00:00,21633.209646277304
2022-07-28 02:00:00,22602.671774505972
2022-07-28 03:00:00,23515.2896506384
2022-07-28 04:00:00,22492.32510319238
2022-07-28 05:00:00,23778.259356010425
2022-07-28 06:00:00,23230.337554359197
2022-07-28 07:00:00,24095.277664335354
2022-07-28 08:00:00,24814.363814682336
2022-07-28 09:00:00,25556.52520554403
2022-07-28 10:00:00,25947.23286239883
2022-07-28 11:00:00,26521.586484828116
2022-07-28 12:00:00,26417.199831998674
2022-07-28 13:00:00,26279.48016899983
2022-07-28 14:00:00,25673.569358469227
2022-07-28 15:00:00,25627.015153176075
2022-07-28 16:00:00,24722.462083224276
2022-07-28 17:00:00,24862.320731818894
2022-07-28 18:00:00,24531.46481106577
2022-07-28 19:00:00,24192.840191113704
2022-07-28 20:00:00,23310.77362319493
2022-07-28 21:00:00,22020.221987476158
2022-07-28 22:00:00,22891.360640446703
2022-07-28 23:00:00,22747.6392978678
2022-07-29 00:00:00,22947.666086146946
2022-07-29 01:00:00,22866.44510270037
2022-07-29 02:00:00,22215.26471990099
2022-07-29 03:00:00,23125.70405313076
2022-07-29 04:00:00,23387.255448583237
2022-07-29 05:00:00,24868.103488582423
2022-07-29 06:00:00,24542.617819418087
2022-07-29 07:00:00,25425.026276062472
2022-07-29 08:00:00,25162.255608059866
2022-07-29 09:00:00,26417.94647139004
2022-07-29 10:00:00,26922.84149465782
2022-07-29 11:00:00,26667.265811227368
2022-07-29 12:00:00,27166.112817341804
2022-07-29 13:00:00,27033.59314838335
2022-07-29 14:00:00,25396.33190022015
2022-07-29 15:00:00,26103.11944494438
2022-07-29 16:00:00,26261.751546885782
2022-07-29 17:00:00,25708.345062016026
2022-07-29 18:00:00,25505.829169583278
2022-07-29 19:00:00,24402.188990375325
2022-07-29 20:00:00,23700.68950458552
2022-07-29 21:00:00,24348.51302556598
2022-07-29 22:00:00,24059.414921658117
2022-07-29 23:00:00,22724.72710474143
2022-07-30 00:00:00,23031.67754210654
2022-07-30 01:00:00,24357.667359334468
2022-07-30 02:00:00,24335.93360034232
2022-07-30 03:00:00,24521.017916228993
2022-07-30 04:00:00,23959.653210728244
2022-07-30 05:00:00,25328.393966234195
2022-07-30 06:00:00,26708.63503267088
2022-07-30 07:00:00,26621.005527248635
2022-07-30 08:00:00,27311.96915026652
2022-07-30 09:00:00,27983.148765890848
2022-07-30 10:00:00,27707.865816633006
2022-07-30 11:00:00,28091.465208750742
2022-07-30 12:00:00,27483.28493203094
2022-07-30 13:00:00,28269.63532374318
2022-07-30 14:00:00,28473.827388869235
2022-07-30 15:00:00,27880.513048786735
2022-07-30 16:00:00,28236.061092712607
2022-07-30 17:00:00,27002.14749261176
2022-07-30 18:00:00,26632.34802814763
2022-07-30 19:00:00,25449.743316636526
2022-07-30 20:00:00,24616.77005492112
2022-07-30 21:00:00,24533.54388689211
2022-07-30 22:00:00,24852.690670856726
2022-07-30 23:00:00,24759.81511524889
2022-07-31 00:00:00,25724.97476297177
2022-07-31 01:00:00,24778.280057719992
2022-07-31 02:00:00,24728.570210809354
2022-07-31 03:00:00,24588.682682648065
2022-07-31 04:00:00,25274.00127670597
2022-07-31 05:00:00,26657.44486491445
2022-07-31 06:00:00,26832.551927075197
2022-07-31 07:00:00,27643.962127967472
2022-07-31 08:00:00,28319.38406886444
2022-07-31 09:00:00,28660.12857357944
2022-07-31 10:00:00,28697.099185851188
2022-07-31 11:00:00,28922.21525724252
2022-07-31 12:00:00,28767.301486584092
2022-07-31 13:00:00,29060.678661070968
2022-07-31 14:00:00,28384.83861969285
2022-07-31 15:00:00,28456.125053764255
2022-07-31 16:00:00,28620.566080641755
2022-07-31 17:00:00,27308.17853016883
2022-07-31 18:00:00,27094.600189626664
2022-07-31 19:00:00,26813.903099494943
2022-07-31 20:00:00,26104.283408934283
2022-07-31 21:00:00,25423.700404093244
2022-07-31 22:00:00,26246.56084721814
2022-07-31 23:00:00,24518.801742519823
2022-08-01 00:00:00,24299.30853534919
2022-08-01 01:00:00,25010.903515440696
2022-08-01 02:00:00,25134.73814781328
2022-08-01 03:00:00,25111.569743492226
2022-08-01 04:00:00,26370.84278100872
2022-08-01 05:00:00,26487.82560029391
2022-08-01 06:00:00,26304.892232194416
2022-08-01 07:00:00,27354.897232069958
2022-08-01 08:00:00,27644.4932189822
2022-08-01 09:00:00,28701.11206945472
2022-08-01 10:00:00,28924.766021453786
2022-08-01 11:00:00,29375.006364741927
2022-08-01 12:00:00,28046.96816706994
2022-08-01 13:00:00,28538.600993147553
2022-08-01 14:00:00,28897.725703056807
2022-08-01 15:00:00,27713.35339063066
2022-08-01 16:00:00,28347.008926596267
2022-08-01 17:00:00,27591.24613167049
2022-08-01 18:00:00,25793.57368320272
2022-08-01 19:00:00,25565.22140956573
2022-08-01 20:00:00,25364.911661782953
2022-08-01 21:00:00,23793.1438880318
2022-08-01 22:00:00,24482.55677607674
2022-08-01 23:00:00,24267.31450041686
2022-08-02 00:00:00,24402.905161335988
2022-08-02 01:00:00,23491.978824737325
2022-08-02 02:00:00,23526.761348582324
2022-08-02 03:00:00,23712.08969205814
2022-08-02 04:00:00,24948.340221306393
2022-08-02 05:00:00,25644.834407076112
2022-08-02 06:00:00,25542.991335328552
2022-08-02 07:00:00,25478.543240409235
2022-08-02 08:00:00,27279.52389035772
2022-08-02 09:00:00,26390.440788281703
2022-08-02 10:00:00,26955.68545881788
2022-08-02 11:00:00,28476.655231697627
2022-08-02 12:00:00,27478.06703030453
2022-08-02 13:00:00,27245.44611031438
2022-08-02 14:00:00,26870.34069939662
2022-08-02 15:00:00,26999.77103473159
2022-08-02 16:00:00,26230.91892658436
2022-08-02 17:00:00,25747.589671986832
2022-08-02 18:00:00,26193.392819058634
2022-08-02 19:00:00,24118.19744284813
2022-08-02 20:00:00,24387.269124434868
2022-08-02 21:00:00,23441.859126340038
2022-08-02 22:00:00,23384.4271150616
2022-08-02 23:00:00,22540.276380990625
2022-08-03 00:00:00,22856.596776290135
2022-08-03 01:00:00,22421.517631576786
2022-08-03 02:00:00,23282.123834921833
2022-08-03 03:00:00,24457.492364760055
2022-08-03 04:00:00,24170.607427954037
2022-08-03 05:00:00,23933.671514320056
2022-08-03 06:00:00,24232.82792572045
2022-08-03 07:00:00,24887.672403829725
2022-08-03 08:00:00,25384.17314384447
2022-08-03 09:00:00,25760.333237547984
2022-08-03 10:00:00,26319.467640926963
2022-08-03 11:00:00,26822.92500799892
2022-08-03 12:00:00,26306.425392536883
2022-08-03 13:00:00,26138.530945079023
2022-08-03 14:00:00,26763.276370352774
2022-08-03 15:00:00,25087.02975743072
2022-08-03 16:00:00,24569.373942690992
2022-08-03 17:00:00,24797.141112098518
2022-08-03 18:00:00,23403.994745023167
2022-08-03 19:00:00,24210.929196583536
2022-08-03 20:00:00,24498.32568152333
2022-08-03 21:00:00,22830.89291556602
2022-08-03 22:00:00,21732.50195301228
2022-08-03 23:00:00,21579.89964507478
2022-08-04 00:00:00,20888.707329602552
2022-08-04 01:00:00,21955.273366713638
2022-08-04 02:00:00,22576.305700460885
2022-08-04 03:00:00,21340.613544444008
2022-08-04 04:00:00,23567.105097619024
2022-08-04 05:00:00,24508.113031242232
2022-08-04 06:00:00,23654.570004961344
2022-08-04 07:00:00,24492.40283890075
2022-08-04 08:00:00,24485.89824565373
2022-08-04 09:00:00,24930.286142105506
2022-08-04 10:00:00,26921.033659928242
2022-08-04 11:00:00,25801.8263007851
2022-08-04 12:00:00,26181.45417220713
2022-08-04 13:00:00,25756.002939339232
2022-08-04 14:00:00,25761.685683988482
2022-08-04 15:00:00,25100.973544653465
2022-08-04 16:00:00,25014.95009365169
2022-08-04 17:00:00,24831.626239893292
2022-08-04 18:00:00,24906.752313841993
2022-08-04 19:00:00,24227.191252563007
2022-08-04 20:00:00,22807.643971915382
2022-08-04 21:00:00,23172.08629375165
2022-08-04 22:00:00,22227.247255110902
2022-08-04 23:00:00,22001.00433464931
2022-08-05 00:00:00,23029.26146693964
2022-08-05 01:00:00,22926.22443653017
2022-08-05 02:00:00,21546.799440503313
2022-08-05 03:00:00,22983.222814968365
2022-08-05 04:00:00,24261.78691217903
2022-08-05 05:00:00,24034.766595678455
2022-08-05 06:00:00,24750.283703200428
2022-08-05 07:00:00,25273.955439136967
2022-08-05 08:00:00,25928.67862716954
2022-08-05 09:00:00,25823.986878567914
2022-08-05 10:00:00,27060.064283989203
2022-08-05 11:00:00,27352.313569962516
2022-08-05 12:00:00,26207.401759706183
2022-08-05 13:00:00,26990.781113579404
2022-08-05 14:00:00,26775.63421022098
2022-08-05 15:00:00,26014.156897013567
2022-08-05 16:00:00,25848.02640833772
2022-08-05 17:00:00,25877.94939830889
2022-08-05 18:00:00,25157.333344145525
2022-08-05 19:00:00,25061.82601732703
2022-08-05 20:00:00,24171.008412110896
2022-08-05 21:00:00,23950.11793864878
2022-08-05 22:00:00,23857.544578241042
2022-08-05 23:00:00,23586.77223285018
2022-08-06 00:00:00,23962.92544300119
2022-08-06 01:00:00,23540.15690004178
2022-08-06 02:00:00,23997.429055343448
2022-08-06 03:00:00,24106.132514024022
2022-08-06 04:00:00,24493.390002165186
2022-08-06 05:00:00,25429.213796523112
2022-08-06 06:00:00,25141.742569178652
2022-08-06 07:00:00,26159.620666707153
2022-08-06 08:00:00,26420.374072963612
2022-08-06 09:00:00,28032.017357822526
2022-08-06 10:00:00,27102.74951947016
2022-08-06 11:00:00,27360.29082409917
2022-08-06 12:00:00,27243.2097290154
2022-08-06 13:00:00,28014.472913843416
2022-08-06 14:00:00,28396.11462865504
2022-08-06 15:00:00,28775.180306924267
2022-08-06 16:00:00,25938.094838556794
2022-08-06 17:00:00,27717.762849220224
2022-08-06 18:00:00,26920.930716407027
2022-08-06 19:00:00,27013.624859260985
2022-08-06 20:00:00,25609.193288377282
2022-08-06 21:00:00,25274.021455733247
2022-08-06 22:00:00,24823.865351356035
2022-08-06 23:00:00,25408.83375812293
2022-08-07 00:00:00,23971.532071179096
2022-08-07 01:00:00,24712.474827884856
2022-08-07 02:00:00,24880.88718106616
2022-08-07 03:00:00,25290.505783542594
2022-08-07 04:00:00,26005.784209043264
2022-08-07 05:00:00,26661.69274734903
2022-08-07 06:00:00,26568.387280712377
2022-08-07 07:00:00,28137.19384998922
2022-08-07 08:00:00,28221.898843455452
2022-08-07 09:00:00,28367.88785204895
2022-08-07 10:00:00,28467.51081195484
2022-08-07 11:00:00,27463.78046215305
2022-08-07 12:00:00,29446.659953536175
2022-08-07 13:00:00,28958.285681128888
2022-08-07 14:00:00,28274.09185901863
2022-08-07 15:00:00,28625.76394552005
2022-08-07 16:00:00,28451.54786590439
2022-08-07 17:00:00,27358.0308440765
2022-08-07 18:00:00,26475.31856751476
2022-08-07 19:00:00,26277.996988123225
2022-08-07 20:00:00,25059.727354327024
2022-08-07 21:00:00,25630.151122881343
2022-08-07 22:00:00,26747.887376853527
2022-08-07 23:00:00,26009.614722286144
2022-08-08 00:00:00,24718.546366746577
2022-08-08 01:00:00,24724.452268854777
2022-08-08 02:00:00,25768.508293974897
2022-08-08 03:00:00,25438.38300950165
2022-08-08 04:00:00,25768.130177639105
2022-08-08 05:00:00,26420.436748964712
2022-08-08 06:00:00,25399.37881944956
2022-08-08 07:00:00,28049.671621270572
2022-08-08 08:00:00,27080.547343550894
2022-08-08 09:00:00,28599.400383786884
2022-08-08 10:00:00,28711.27520710456
2022-08-08 11:00:00,28994.043101796102
2022-08-08 12:00:00,29677.313265882007
2022-08-08 13:00:00,28396.937501963934
2022-08-08 14:00:00,29132.592937959573
2022-08-08 15:00:00,28035.35687982985
2022-08-08 16:00:00,26603.817381539855
2022-08-08 17:00:00,27345.74205695001
2022-08-08 18:00:00,25339.603173094773
2022-08-08 19:00:00,25999.588780891387
2022-08-08 20:00:00,24584.104972084082
2022-08-08 21:00:00,23579.45618381964
2022-08-08 22:00:00,24099.989796156915
2022-08-08 23:00:00,24488.963734182904
2022-08-09 00:00:00,24644.745741139526
2022-08-09 01:00:00,24708.733065180993
2022-08-09 02:00:00,24191.38176433667
2022-08-09 03:00:00,25071.58487735314
2022-08-09 04:00:00,25436.746725176552
2022-08-09 05:00:00,24443.35201251609
2022-08-09 06:00:00,25107.649934597102
2022-08-09 07:00:00,26280.981110543027
2022-08-09 08:00:00,27788.526595159492
2022-08-09 09:00:00,28189.824374390508
2022-08-09 10:00:00,28126.14296429584
2022-08-09 11:00:00,27636.996862576518
2022-08-09 12:00:00,28710.61813120211
2022-08-09 13:00:00,26565.418820438535
2022-08-09 14:00:00,27481.582274629633
2022-08-09 15:00:00,26598.322278415435
2022-08-09 16:00:00,26169.08013300598
2022-08-09 17:00:00,25421.31716546455
2022-08-09 18:00:00,24778.171749635552
2022-08-09 19:00:00,24888.112856360123
2022-08-09 20:00:00,23931.652897347747
2022-08-09 21:00:00,23138.04189568505
2022-08-09 22:00:00,23043.839938969082
2022-08-09 23:00:00,23361.044959914412
2022-08-10 00:00:00,23070.410010522464
2022-08-10 01:00:00,23263.6833275421
2022-08-10 02:00:00,23129.498627836256
2022-08-10 03:00:00,23679.432274376944
2022-08-10 04:00:00,22614.56790881475
2022-08-10 05:00:00,22770.60218997354
2022-08-10 06:00:00,24411.99629577927
2022-08-10 07:00:00,25346.428684843773
2022-08-10 08:00:00,25580.717905464637
2022-08-10 09:00:00,25913.882817145215
2022-08-10 10:00:00,26869.52881514203
2022-08-10 11:00:00,26524.91622533226
2022-08-10 12:00:00,26195.19616929054
2022-08-10 13:00:00,26138.446111583096
2022-08-10 14:00:00,26147.218109202644
2022-08-10 15:00:00,24728.113378590693
2022-08-10 16:00:00,25518.284039977265
2022-08-10 17:00:00,24912.664750724656
2022-08-10 18:00:00,23938.789247973953
2022-08-10 19:00:00,24303.700710898454
2022-08-10 20:00:00,22981.844168582167
2022-08-10 21:00:00,22880.550945750998
2022-08-10 22:00:00,22410.35676454544
2022-08-10 23:00:00,21614.668538139296
2022-08-11 00:00:00,22830.320069378697
2022-08-11 01:00:00,23556.95829038885
2022-08-11 02:00:00,21553.42626814293
2022-08-11 03:00:00,22912.79631398317
2022-08-11 04:00:00,22935.76804580125
2022-08-11 05:00:00,24029.731145728565
2022-08-11 06:00:00,23536.36299754449
2022-08-11 07:00:00,24859.559348727184
2022-08-11 08:00:00,25205.88679257169
2022-08-11 09:00:00,25298.923040099096
2022-08-11 10:00:00,25714.88881830811
2022-08-11 11:00:00,26343.827991366667
2022-08-11 12:00:00,25842.29667435143
2022-08-11 13:00:00,25983.58303880384
2022-08-11 14:00:00,24996.75208107995
2022-08-11 15:00:00,25612.70660395351
2022-08-11 16:00:00,25588.59119796458
2022-08-11 17:00:00,24946.721391321462
2022-08-11 18:00:00,23828.31979196242
2022-08-11 19:00:00,24134.959968622596
2022-08-11 20:00:00,22702.21690518454
2022-08-11 21:00:00,23254.434791642016
2022-08-11 22:00:00,22466.281858386377
2022-08-11 23:00:00,22376.804851411718
2022-08-12 00:00:00,22676.030127036825
2022-08-12 01:00:00,23125.86625190703
2022-08-12 02:00:00,22672.15628388852
2022-08-12 03:00:00,22771.66196814039
2022-08-12 04:00:00,23897.215073603576
2022-08-12 05:00:00,23715.85314833209
2022-08-12 06:00:00,24876.192805155853
2022-08-12 07:00:00,24850.46571661237
2022-08-12 08:00:00,25290.22941424723
2022-08-12 09:00:00,25971.85452696509
2022-08-12 10:00:00,26231.501402316873
2022-08-12 11:00:00,26305.965657130466
2022-08-12 12:00:00,27373.603925924283
2022-08-12 13:00:00,26751.1695972845
2022-08-12 14:00:00,26869.16888182101
2022-08-12 15:00:00,26831.24846858549
2022-08-12 16:00:00,26025.915439819382
2022-08-12 17:00:00,25983.689061108857
2022-08-12 18:00:00,25812.361456426075
2022-08-12 19:00:00,24247.905425967438
2022-08-12 20:00:00,24403.47399816401
2022-08-12 21:00:00,24286.276026031977
2022-08-12 22:00:00,23385.11085581457
2022-08-12 23:00:00,23642.50403349632
2022-08-13 00:00:00,22688.885126672452
2022-08-13 01:00:00,23697.868128941034
2022-08-13 02:00:00,24046.73749113529
2022-08-13 03:00:00,24411.49134577692
2022-08-13 04:00:00,25150.32525174571
2022-08-13 05:00:00,25279.649706083885
2022-08-13 06:00:00,25818.351638560653
2022-08-13 07:00:00,25999.092116474727
2022-08-13 08:00:00,26752.049938045366
2022-08-13 09:00:00,27257.447700370492
2022-08-13 10:00:00,27988.425887183104
2022-08-13 11:00:00,28150.164242207575
2022-08-13 12:00:00,28135.745315963566
2022-08-13 13:00:00,28828.72601577836
2022-08-13 14:00:00,28867.882490892047
2022-08-13 15:00:00,28290.802243715032
2022-08-13 16:00:00,27865.03103642301
2022-08-13 17:00:00,27114.320301847292
2022-08-13 18:00:00,26930.29972642542
2022-08-13 19:00:00,26753.551669064676
2022-08-13 20:00:00,24798.876742988305
2022-08-13 21:00:00,24564.94049531376
2022-08-13 22:00:00,24845.730256880535
2022-08-13 23:00:00,24931.60572432892
2022-08-14 00:00:00,24666.173280915416
2022-08-14 01:00:00,25294.678240299527
2022-08-14 02:00:00,24819.54295638497
2022-08-14 03:00:00,25766.26368542769
2022-08-14 04:00:00,26324.78475435836
2022-08-14 05:00:00,26444.23772895746
2022-08-14 06:00:00,27108.831950465406
2022-08-14 07:00:00,27258.51292588322
2022-08-14 08:00:00,27446.69150432645
2022-08-14 09:00:00,27964.548060832203
2022-08-14 10:00:00,29889.89825345602
2022-08-14 11:00:00,28548.813617191416
2022-08-14 12:00:00,29561.26116136921
2022-08-14 13:00:00,28554.002059548562
2022-08-14 14:00:00,28263.86381393444
2022-08-14 15:00:00,27421.305977964214
2022-08-14 16:00:00,28164.522705160583
2022-08-14 17:00:00,27392.21556424798
2022-08-14 18:00:00,26850.818650385478
2022-08-14 19:00:00,25554.673298296104
2022-08-14 20:00:00,25845.046122214986
2022-08-14 21:00:00,25380.55747323215
2022-08-14 22:00:00,25035.198453035737
2022-08-14 23:00:00,25588.881022714413
2022-08-15 00:00:00,25248.106171533655
2022-08-15 01:00:00,25032.481962294845
2022-08-15 02:00:00,24488.145256617223
2022-08-15 03:00:00,25220.035660443387
2022-08-15 04:00:00,26104.185160683923
2022-08-15 05:00:00,25915.47190001792
2022-08-15 06:00:00,26948.477630356352
2022-08-15 07:00:00,26244.285681460904
2022-08-15 08:00:00,28836.858911202646
2022-08-15 09:00:00,27714.62704228512
2022-08-15 10:00:00,28256.807611719738
2022-08-15 11:00:00,27253.253151755238
2022-08-15 12:00:00,28622.647707215383
2022-08-15 13:00:00,28201.791094188236
2022-08-15 14:00:00,27864.646023628018
2022-08-15 15:00:00,28643.267127420288
2022-08-15 16:00:00,27974.88106876806
2022-08-15 17:00:00,26970.907266541362
2022-08-15 18:00:00,26023.2174677794
2022-08-15 19:00:00,25534.9375129867
2022-08-15 20:00:00,25674.723869787704
2022-08-15 21:00:00,24853.117723772517
2022-08-15 22:00:00,25536.718103212315
2022-08-15 23:00:00,23089.698018851075
2022-08-16 00:00:00,24791.4025989277
2022-08-16 01:00:00,24071.915869973072
2022-08-16 02:00:00,24312.151842012125
2022-08-16 03:00:00,25573.843694471023
2022-08-16 04:00:00,24923.436418678793
2022-08-16 05:00:00,25518.667422865154
2022-08-16 06:00:00,25820.189401197003
2022-08-16 07:00:00,26491.86609716064
2022-08-16 08:00:00,26658.564599877445
2022-08-16 09:00:00,27760.661269933058
2022-08-16 10:00:00,27656.835852586522
2022-08-16 11:00:00,28078.041447655254
2022-08-16 12:00:00,27726.91255613128
2022-08-16 13:00:00,26509.669136083812
2022-08-16 14:00:00,27469.477879965027
2022-08-16 15:00:00,26155.81585541884
2022-08-16 16:00:00,25459.96452958217
2022-08-16 17:00:00,26077.03205307512
2022-08-16 18:00:00,26265.24358151384
2022-08-16 19:00:00,24799.143695785897
2022-08-16 20:00:00,23387.04773016065
2022-08-16 21:00:00,24066.64982595444
2022-08-16 22:00:00,23453.201565251264
2022-08-16 23:00:00,23092.411591585595
2022-08-17 00:00:00,22303.2297174003
2022-08-17 01:00:00,23194.094739788525
2022-08-17 02:00:00,21988.50638838552
2022-08-17 03:00:00,23989.740717988185
2022-08-17 04:00:00,23445.31720319815
2022-08-17 05:00:00,24683.704675365134
2022-08-17 06:00:00,25920.406670419103
2022-08-17 07:00:00,24560.5718366639
2022-08-17 08:00:00,26045.014752580533
2022-08-17 09:00:00,26770.66931559766
2022-08-17 10:00:00,24707.63379444119
2022-08-17 11:00:00,26274.51150604474
2022-08-17 12:00:00,26586.7502152683
2022-08-17 13:00:00,26470.728638115797
2022-08-17 14:00:00,24803.65248633853
2022-08-17 15:00:00,26049.075895692687
2022-08-17 16:00:00,25439.241122340605
2022-08-17 17:00:00,24535.565430941184
2022-08-17 18:00:00,24961.192672261805
2022-08-17 19:00:00,22996.919115011726
2022-08-17 20:00:00,23296.064999546288
2022-08-17 21:00:00,22927.05485059766
2022-08-17 22:00:00,21628.405083745027
2022-08-17 23:00:00,22166.86532763812
2022-08-18 00:00:00,21748.79550160026
2022-08-18 01:00:00,21324.47700617047
2022-08-18 02:00:00,22016.787798495934
2022-08-18 03:00:00,22819.042139610545
2022-08-18 04:00:00,23200.50693423912
2022-08-18 05:00:00,23399.115043261314
2022-08-18 06:00:00,24154.347047462357
2022-08-18 07:00:00,25057.027633286783
2022-08-18 08:00:00,24808.503442086585
2022-08-18 09:00:00,25361.22526428264
2022-08-18 10:00:00,25978.467992121557
2022-08-18 11:00:00,26552.491582118288
2022-08-18 12:00:00,25058.97733416126
2022-08-18 13:00:00,25434.935127983154
2022-08-18 14:00:00,26082.93077512561
2022-08-18 15:00:00,25792.481653547835
2022-08-18 16:00:00,25028.167056951635
2022-08-18 17:00:00,23792.02824672666
2022-08-18 18:00:00,23442.35382786433
2022-08-18 19:00:00,23623.495389764197
2022-08-18 20:00:00,23003.70764980116
2022-08-18 21:00:00,23913.956233614543
2022-08-18 22:00:00,22468.567833751902
2022-08-18 23:00:00,22196.01450344986
2022-08-19 00:00:00,22306.288162659475
2022-08-19 01:00:00,22674.10503957283
2022-08-19 02:00:00,23351.205253199852
2022-08-19 03:00:00,22608.63843094803
2022-08-19 04:00:00,23453.069028512367
2022-08-19 05:00:00,23807.482437740553
2022-08-19 06:00:00,24506.518958179535
2022-08-19 07:00:00,25037.083086294293
2022-08-19 08:00:00,25508.934546431712
2022-08-19 09:00:00,25434.02458533353
2022-08-19 10:00:00,27016.149830388713
2022-08-19 11:00:00,26849.514943813738
2022-08-19 12:00:00,26351.735348495116
2022-08-19 13:00:00,26536.7483013592
2022-08-19 14:00:00,26174.210265692764
2022-08-19 15:00:00,26456.891390549987
2022-08-19 16:00:00,26499.48454415884
2022-08-19 17:00:00,25766.859106351476
2022-08-19 18:00:00,24897.955302940005
2022-08-19 19:00:00,25199.559550019756
2022-08-19 20:00:00,24491.514161550258
2022-08-19 21:00:00,24716.356987755815
2022-08-19 22:00:00,24048.154298789796
2022-08-19 23:00:00,22288.558368585844
2022-08-20 00:00:00,24570.732204873937
2022-08-20 01:00:00,23463.465507536708
2022-08-20 02:00:00,23258.120650594814
2022-08-20 03:00:00,23858.16705328092
2022-08-20 04:00:00,24339.761251691732
2022-08-20 05:00:00,25357.063683470853
2022-08-20 06:00:00,26110.210779965488
